Date,InstitutionName,Latitude,Longitude,TotalConfirmed,TotalDeaths,DistinctPatientsTested,NewInTheLast14Days,StartDate,EndDate
8/23/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3133,8,65,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1008,2,222,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1130,2,91,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1444,0,131,5,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1408,4,60,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,823,1,53,3,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,866,1,174,2,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,655,19,134,3,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1551,30,103,1,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,502,1,55,6,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2491,13,120,2,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,729,12,269,1,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1116,6,261,5,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2027,1,746,15,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2735,21,94,1,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1810,9,105,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1371,2,57,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2049,2,126,1,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,49,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,898,6,32,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1526,14,67,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1885,9,30,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,953,5,560,8,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,307,0,421,54,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2020,3,44,1,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1014,18,86,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,304,1,62,1,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3031,7,76,1,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1626,0,91,16,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1269,6,59,9,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2261,28,58,5,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,47,0,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1757,2,128,5,2021-08-23 00:00:00,2021-08-30 00:00:00
8/23/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1797,1,385,8,2021-08-23 00:00:00,2021-08-30 00:00:00
8/22/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3133,8,4,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1008,2,5,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1130,2,8,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1444,0,287,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1408,4,20,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,823,1,135,3,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,865,1,6,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,655,19,115,3,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1551,30,43,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,501,1,15,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2491,13,7,2,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,729,12,8,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1115,6,53,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2022,1,59,10,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2735,21,25,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1810,9,8,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1371,2,48,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2049,2,12,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,9,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,898,6,50,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1526,14,22,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1885,9,19,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,950,5,97,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,306,0,0,53,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2020,3,39,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1014,18,48,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,304,1,24,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3031,7,37,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1624,0,98,14,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1269,6,14,9,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2260,28,52,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,49,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1757,2,80,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/22/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1796,1,102,7,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3133,8,147,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1008,2,0,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1130,2,25,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1443,0,11,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1408,4,39,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,823,1,37,3,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,865,1,8,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,655,19,268,3,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1551,30,63,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,501,1,17,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2491,13,4,2,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,729,12,4,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1115,6,30,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2022,1,69,10,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2735,21,27,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1810,9,10,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1371,2,30,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2049,2,28,3,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,12,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,898,6,44,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1526,14,6,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1885,9,26,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,950,5,157,6,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,306,0,0,53,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2020,3,32,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1014,18,23,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,304,1,4,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3031,7,57,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1622,0,18,12,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1269,6,28,10,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2260,28,20,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,21,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1757,2,837,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/21/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1796,1,0,7,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3133,8,56,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1008,2,16,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1130,2,101,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1443,0,17,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1408,4,45,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,823,1,18,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,865,1,97,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,655,19,98,3,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1550,30,81,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,501,1,59,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2491,13,108,2,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,729,12,67,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1115,6,177,6,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2022,1,188,10,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2735,21,40,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1810,9,60,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1371,2,17,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2049,2,55,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,20,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,898,6,21,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1526,14,43,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1885,9,15,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,950,5,340,6,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,306,0,612,57,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2020,3,20,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1014,18,42,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,304,1,107,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3030,7,172,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1622,0,67,18,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1269,6,59,10,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2260,28,319,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,20,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1755,2,302,3,2021-08-15 00:00:00,2021-08-22 00:00:00
8/20/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1796,1,326,8,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3133,8,80,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1008,2,33,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1130,2,99,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1443,0,341,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1408,4,175,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,823,1,124,5,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,865,1,117,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,654,19,161,2,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1550,30,107,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,500,1,320,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2491,13,56,2,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,728,12,153,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1115,6,136,7,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2013,1,162,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2735,21,139,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1810,9,6,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1371,2,285,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2049,2,27,6,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,60,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,898,6,138,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1526,14,108,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1885,9,40,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,950,5,276,6,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,301,0,90,57,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2020,3,192,2,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1014,18,67,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,304,1,80,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3030,7,93,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1621,0,187,17,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1268,6,63,14,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2260,28,116,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,48,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1753,2,26,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/19/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1795,1,319,8,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3133,8,128,2,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1008,2,216,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1130,2,31,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1440,0,22,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1408,4,93,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,823,1,56,6,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,865,1,94,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,654,19,453,3,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1550,30,58,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,500,1,24,4,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2491,13,220,2,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,728,12,149,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1115,6,140,7,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2013,1,115,1,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2734,21,206,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1810,9,13,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,1,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1371,2,213,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2049,2,172,9,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,12,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,898,6,23,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1526,14,137,0,2021-08-15 00:00:00,2021-08-22 00:00:00
8/18/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1885,9,307,0,2021-08-15 00:00:00,2021-08-22 00:00:00
