FlairSentiment,const,Week Number,case number,death number,Type_Prison,Level_Federal,Level_State,Type_case number,Type_death number
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,98,525.0,7.0,0,0,0,0.0,0.0
0,1.0,98,525.0,7.0,0,0,0,0.0,0.0
0,1.0,98,525.0,7.0,0,0,0,0.0,0.0
0,1.0,98,525.0,7.0,0,0,0,0.0,0.0
0,1.0,102,1660.0,9.0,0,0,0,0.0,0.0
0,1.0,102,1660.0,9.0,0,0,0,0.0,0.0
0,1.0,102,1660.0,9.0,0,0,0,0.0,0.0
0,1.0,102,1660.0,9.0,0,0,0,0.0,0.0
0,1.0,103,4467.0,7.0,0,0,0,0.0,0.0
0,1.0,103,4467.0,7.0,0,0,0,0.0,0.0
0,1.0,103,4467.0,7.0,0,0,0,0.0,0.0
0,1.0,103,4467.0,7.0,0,0,0,0.0,0.0
0,1.0,105,17384.0,22.0,0,0,0,0.0,0.0
0,1.0,105,17384.0,22.0,0,0,0,0.0,0.0
0,1.0,105,17384.0,22.0,0,0,0,0.0,0.0
0,1.0,105,17384.0,22.0,0,0,0,0.0,0.0
0,1.0,100,1635.0,12.0,0,0,0,0.0,0.0
0,1.0,100,1635.0,12.0,0,0,0,0.0,0.0
0,1.0,100,1635.0,12.0,0,0,0,0.0,0.0
0,1.0,100,1635.0,12.0,0,0,0,0.0,0.0
0,1.0,100,1635.0,12.0,0,0,0,0.0,0.0
0,1.0,100,1635.0,12.0,0,0,0,0.0,0.0
0,1.0,100,1635.0,12.0,0,0,0,0.0,0.0
0,1.0,100,1635.0,12.0,0,0,0,0.0,0.0
0,1.0,101,1397.0,6.0,0,0,0,0.0,0.0
0,1.0,101,1397.0,6.0,0,0,0,0.0,0.0
0,1.0,101,1397.0,6.0,0,0,0,0.0,0.0
0,1.0,101,1397.0,6.0,0,0,0,0.0,0.0
0,1.0,101,1397.0,6.0,0,0,0,0.0,0.0
0,1.0,101,1397.0,6.0,0,0,0,0.0,0.0
0,1.0,101,1397.0,6.0,0,0,0,0.0,0.0
0,1.0,101,1397.0,6.0,0,0,0,0.0,0.0
0,1.0,103,7225.0,10.0,0,0,0,0.0,0.0
0,1.0,103,7225.0,10.0,0,0,0,0.0,0.0
0,1.0,103,7225.0,10.0,0,0,0,0.0,0.0
0,1.0,103,7225.0,10.0,0,0,0,0.0,0.0
0,1.0,110,5117.0,29.0,0,0,0,0.0,0.0
0,1.0,110,5117.0,29.0,0,0,0,0.0,0.0
0,1.0,110,5117.0,29.0,0,0,0,0.0,0.0
0,1.0,110,5117.0,29.0,0,0,0,0.0,0.0
0,1.0,103,7225.0,10.0,0,0,0,0.0,0.0
0,1.0,103,7225.0,10.0,0,0,0,0.0,0.0
0,1.0,103,7225.0,10.0,0,0,0,0.0,0.0
0,1.0,103,7225.0,10.0,0,0,0,0.0,0.0
0,1.0,104,1728.0,5.0,0,0,0,0.0,0.0
0,1.0,104,1728.0,5.0,0,0,0,0.0,0.0
0,1.0,104,1728.0,5.0,0,0,0,0.0,0.0
0,1.0,104,1728.0,5.0,0,0,0,0.0,0.0
0,1.0,105,1949.0,2.0,0,0,0,0.0,0.0
0,1.0,105,1949.0,2.0,0,0,0,0.0,0.0
