FlairSentiment,const,Week Number,case rate,death rate,Type_Jail,Type_Prison,Level_Federal,Level_State,Type_case rate,Type_death rate
1,1.0,65,0.0,0.0,0,1,0,1,0.0,0.0
1,1.0,67,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,67,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,59,0.0009145312326435,3.55890691948566e-05,0,1,0,1,0.0009145312326435,3.55890691948566e-05
0,1.0,59,0.0009145312326435,3.55890691948566e-05,0,1,0,1,0.0009145312326435,3.55890691948566e-05
0,1.0,59,0.0009145312326435,3.55890691948566e-05,0,1,0,1,0.0009145312326435,3.55890691948566e-05
0,1.0,68,0.000253437310933,3.23536992680515e-06,0,1,0,1,0.000253437310933,3.23536992680515e-06
1,1.0,59,0.0041893590280687,0.0,0,1,0,1,0.0041893590280687,0.0
0,1.0,60,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,61,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,62,0.0,0.0,0,1,0,1,0.0,0.0
1,1.0,63,0.0004189359028068,0.0,0,1,0,1,0.0004189359028068,0.0
0,1.0,59,0.0044198895027624,0.0,0,1,0,1,0.0044198895027624,0.0
0,1.0,60,0.0041436464088397,0.0,0,1,0,1,0.0041436464088397,0.0
0,1.0,60,0.0041436464088397,0.0,0,1,0,1,0.0041436464088397,0.0
0,1.0,60,0.0041436464088397,0.0,0,1,0,1,0.0041436464088397,0.0
1,1.0,60,0.0041436464088397,0.0,0,1,0,1,0.0041436464088397,0.0
0,1.0,61,0.0011049723756906,0.0,0,1,0,1,0.0011049723756906,0.0
0,1.0,63,0.0005524861878453,0.0,0,1,0,1,0.0005524861878453,0.0
0,1.0,63,0.0005524861878453,0.0,0,1,0,1,0.0005524861878453,0.0
0,1.0,63,0.0005524861878453,0.0,0,1,0,1,0.0005524861878453,0.0
0,1.0,65,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0002762430939226,0.0,0,1,0,1,0.0002762430939226,0.0
0,1.0,62,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,62,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,63,0.0002344665885111,0.0,0,1,0,1,0.0002344665885111,0.0
0,1.0,63,0.0002344665885111,0.0,0,1,0,1,0.0002344665885111,0.0
0,1.0,63,0.0002344665885111,0.0,0,1,0,1,0.0002344665885111,0.0
0,1.0,63,0.0002344665885111,0.0,0,1,0,1,0.0002344665885111,0.0
0,1.0,68,0.0002344665885111,0.0,0,1,0,1,0.0002344665885111,0.0
0,1.0,63,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,66,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
1,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,72,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,63,0.0004428697962798,0.0,0,1,0,1,0.0004428697962798,0.0
0,1.0,63,0.0004428697962798,0.0,0,1,0,1,0.0004428697962798,0.0
1,1.0,63,0.0004428697962798,0.0,0,1,0,1,0.0004428697962798,0.0
0,1.0,63,0.0004428697962798,0.0,0,1,0,1,0.0004428697962798,0.0
0,1.0,65,0.0004428697962798,0.0,0,1,0,1,0.0004428697962798,0.0
0,1.0,68,0.0008857395925597,0.0,0,1,0,1,0.0008857395925597,0.0
0,1.0,90,0.0008857395925597,0.0,0,1,0,1,0.0008857395925597,0.0
0,1.0,64,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,71,0.0003483106931382,0.0,0,1,0,1,0.0003483106931382,0.0
0,1.0,71,0.0003483106931382,0.0,0,1,0,1,0.0003483106931382,0.0
0,1.0,71,0.0003483106931382,0.0,0,1,0,1,0.0003483106931382,0.0
1,1.0,67,0.0001991625262233,4.33635360361825e-06,1,0,0,0,0.0,0.0
0,1.0,67,0.0001991625262233,4.33635360361825e-06,1,0,0,0,0.0,0.0
0,1.0,67,0.0001991625262233,4.33635360361825e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,69,0.0001489847202385,6.19479086231179e-07,1,0,0,0,0.0,0.0
0,1.0,71,0.000101904309685,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,72,7.43374903477415e-05,6.19479086231179e-07,1,0,0,0,0.0,0.0
0,1.0,67,0.0001991625262233,4.33635360361825e-06,1,0,0,0,0.0,0.0
0,1.0,67,0.0001991625262233,4.33635360361825e-06,1,0,0,0,0.0,0.0
0,1.0,67,0.0001991625262233,4.33635360361825e-06,1,0,0,0,0.0,0.0
0,1.0,67,0.0001991625262233,4.33635360361825e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
1,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,68,0.0001734541441447,2.78765588804031e-06,1,0,0,0,0.0,0.0
0,1.0,69,0.0001489847202385,6.19479086231179e-07,1,0,0,0,0.0,0.0
0,1.0,69,0.0001489847202385,6.19479086231179e-07,1,0,0,0,0.0,0.0
0,1.0,69,0.0001489847202385,6.19479086231179e-07,1,0,0,0,0.0,0.0
0,1.0,69,0.0001489847202385,6.19479086231179e-07,1,0,0,0,0.0,0.0
0,1.0,67,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0005431830526887,0.0,0,1,0,1,0.0005431830526887,0.0
0,1.0,69,0.0005431830526887,0.0,0,1,0,1,0.0005431830526887,0.0
0,1.0,69,0.0005431830526887,0.0,0,1,0,1,0.0005431830526887,0.0
0,1.0,69,0.0005431830526887,0.0,0,1,0,1,0.0005431830526887,0.0
0,1.0,69,0.0005431830526887,0.0,0,1,0,1,0.0005431830526887,0.0
0,1.0,69,0.0005431830526887,0.0,0,1,0,1,0.0005431830526887,0.0
0,1.0,70,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,71,0.0005431830526887,0.0,0,1,0,1,0.0005431830526887,0.0
0,1.0,75,0.0005431830526887,0.0,0,1,0,1,0.0005431830526887,0.0
0,1.0,75,0.0005431830526887,0.0,0,1,0,1,0.0005431830526887,0.0
0,1.0,98,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,99,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,106,0.0124932102118414,0.0,0,1,0,1,0.0124932102118414,0.0
0,1.0,110,0.0108636610537751,0.0,0,1,0,1,0.0108636610537751,0.0
0,1.0,110,0.0108636610537751,0.0,0,1,0,1,0.0108636610537751,0.0
1,1.0,68,0.0006345177664974,0.0,0,1,0,1,0.0006345177664974,0.0
0,1.0,68,0.0006345177664974,0.0,0,1,0,1,0.0006345177664974,0.0
0,1.0,68,0.0006345177664974,0.0,0,1,0,1,0.0006345177664974,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,72,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,88,0.0019035532994923,0.0,0,1,0,1,0.0019035532994923,0.0
0,1.0,90,0.0006345177664974,0.0,0,1,0,1,0.0006345177664974,0.0
0,1.0,92,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
1,1.0,68,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
1,1.0,69,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,74,0.0,0.0,0,1,0,1,0.0,0.0
1,1.0,75,0.0,0.0,0,1,0,1,0.0,0.0
0,1.0,76,1.07845664226838e-06,0.0,0,1,0,1,1.07845664226838e-06,0.0
0,1.0,76,1.07845664226838e-06,0.0,0,1,0,1,1.07845664226838e-06,0.0
0,1.0,70,0.0002882757197105,2.96579958549985e-06,1,0,0,0,0.0,0.0
0,1.0,96,0.00049291589111,5.33843925389973e-06,1,0,0,0,0.0,0.0
0,1.0,97,0.0004863911320219,2.96579958549985e-06,1,0,0,0,0.0,0.0
0,1.0,98,0.0005071517291204,3.55895950259982e-06,1,0,0,0,0.0,0.0
0,1.0,101,0.0006435785100534,4.15211941969979e-06,1,0,0,0,0.0,0.0
0,1.0,101,0.0006435785100534,4.15211941969979e-06,1,0,0,0,0.0,0.0
0,1.0,106,0.0155224018705891,1.72016375958991e-05,1,0,0,0,0.0,0.0
0,1.0,112,0.00084881184137,8.30423883939958e-06,1,0,0,0,0.0,0.0
0,1.0,112,0.00084881184137,8.30423883939958e-06,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,74,0.0001235745873925,4.05162581614938e-07,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,75,0.0001158764983418,2.02581290807469e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
0,1.0,76,0.0001592288945746,1.21548774484481e-06,1,0,0,0,0.0,0.0
