FlairSentiment,const,Week Number,case number,case rate,death number,death rate,Type_Prison,Level_Federal,Level_State,Type_case number,Type_case rate,Type_death number,Type_death rate
0,1.0,55,5.0,0.0017844396859386,0.0,0.0,1,0,1,5.0,0.0017844396859386,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,65,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,67,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,47,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,48,3.0,0.0013100436681222,0.0,0.0,1,0,1,3.0,0.0013100436681222,0.0,0.0
0,1.0,49,6.0,0.0026200873362445,0.0,0.0,1,0,1,6.0,0.0026200873362445,0.0,0.0
0,1.0,50,14.0,0.0061135371179039,0.0,0.0,1,0,1,14.0,0.0061135371179039,0.0,0.0
0,1.0,51,172.0,0.0751091703056769,0.0,0.0,1,0,1,172.0,0.0751091703056769,0.0,0.0
0,1.0,51,172.0,0.0751091703056769,0.0,0.0,1,0,1,172.0,0.0751091703056769,0.0,0.0
0,1.0,51,172.0,0.0751091703056769,0.0,0.0,1,0,1,172.0,0.0751091703056769,0.0,0.0
0,1.0,52,222.0,0.096943231441048,0.0,0.0,1,0,1,222.0,0.096943231441048,0.0,0.0
0,1.0,54,48.0,0.0209606986899563,0.0,0.0,1,0,1,48.0,0.0209606986899563,0.0,0.0
0,1.0,55,21.0,0.0091703056768558,0.0,0.0,1,0,1,21.0,0.0091703056768558,0.0,0.0
0,1.0,57,6.0,0.0026200873362445,0.0,0.0,1,0,1,6.0,0.0026200873362445,0.0,0.0
0,1.0,64,2.0,0.0008733624454148,0.0,0.0,1,0,1,2.0,0.0008733624454148,0.0,0.0
1,1.0,66,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,71,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,89,2.0,0.0008733624454148,0.0,0.0,1,0,1,2.0,0.0008733624454148,0.0,0.0
0,1.0,47,956.0,0.0019248270474441,3.0,6.04025224093358e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,53,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,55,132.0,0.0639225181598063,1.0,0.0004842615012106,1,0,1,132.0,0.0639225181598063,1.0,0.0004842615012106
0,1.0,56,18.0,0.0087167070217917,2.0,0.0009685230024213,1,0,1,18.0,0.0087167070217917,2.0,0.0009685230024213
0,1.0,56,18.0,0.0087167070217917,2.0,0.0009685230024213,1,0,1,18.0,0.0087167070217917,2.0,0.0009685230024213
1,1.0,56,18.0,0.0087167070217917,2.0,0.0009685230024213,1,0,1,18.0,0.0087167070217917,2.0,0.0009685230024213
1,1.0,56,18.0,0.0087167070217917,2.0,0.0009685230024213,1,0,1,18.0,0.0087167070217917,2.0,0.0009685230024213
1,1.0,56,18.0,0.0087167070217917,2.0,0.0009685230024213,1,0,1,18.0,0.0087167070217917,2.0,0.0009685230024213
0,1.0,56,18.0,0.0087167070217917,2.0,0.0009685230024213,1,0,1,18.0,0.0087167070217917,2.0,0.0009685230024213
0,1.0,58,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,58,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,58,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,58,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,58,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,58,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,58,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,59,0.0,0.0,1.0,0.0004842615012106,1,0,1,0.0,0.0,1.0,0.0004842615012106
0,1.0,59,0.0,0.0,1.0,0.0004842615012106,1,0,1,0.0,0.0,1.0,0.0004842615012106
0,1.0,59,0.0,0.0,1.0,0.0004842615012106,1,0,1,0.0,0.0,1.0,0.0004842615012106
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,63,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,55,24.0,0.0088691796008869,0.0,0.0,1,0,1,24.0,0.0088691796008869,0.0,0.0
0,1.0,56,20.0,0.0073909830007391,0.0,0.0,1,0,1,20.0,0.0073909830007391,0.0,0.0
0,1.0,56,20.0,0.0073909830007391,0.0,0.0,1,0,1,20.0,0.0073909830007391,0.0,0.0
0,1.0,57,23.0,0.0084996304508499,0.0,0.0,1,0,1,23.0,0.0084996304508499,0.0,0.0
0,1.0,57,23.0,0.0084996304508499,0.0,0.0,1,0,1,23.0,0.0084996304508499,0.0,0.0
1,1.0,57,23.0,0.0084996304508499,0.0,0.0,1,0,1,23.0,0.0084996304508499,0.0,0.0
0,1.0,57,23.0,0.0084996304508499,0.0,0.0,1,0,1,23.0,0.0084996304508499,0.0,0.0
0,1.0,57,23.0,0.0084996304508499,0.0,0.0,1,0,1,23.0,0.0084996304508499,0.0,0.0
0,1.0,57,23.0,0.0084996304508499,0.0,0.0,1,0,1,23.0,0.0084996304508499,0.0,0.0
0,1.0,58,23.0,0.0084996304508499,0.0,0.0,1,0,1,23.0,0.0084996304508499,0.0,0.0
0,1.0,58,23.0,0.0084996304508499,0.0,0.0,1,0,1,23.0,0.0084996304508499,0.0,0.0
0,1.0,60,5.0,0.0018477457501847,0.0,0.0,1,0,1,5.0,0.0018477457501847,0.0,0.0
0,1.0,60,5.0,0.0018477457501847,0.0,0.0,1,0,1,5.0,0.0018477457501847,0.0,0.0
0,1.0,62,1.0,0.0003695491500369,0.0,0.0,1,0,1,1.0,0.0003695491500369,0.0,0.0
0,1.0,64,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,65,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,66,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,56,6.0,0.0029311187103077,0.0,0.0,1,0,1,6.0,0.0029311187103077,0.0,0.0
0,1.0,56,6.0,0.0029311187103077,0.0,0.0,1,0,1,6.0,0.0029311187103077,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,62,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,63,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,63,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,57,1.0,0.000375939849624,0.0,0.0,1,0,1,1.0,0.000375939849624,0.0,0.0
0,1.0,58,1.0,0.000375939849624,0.0,0.0,1,0,1,1.0,0.000375939849624,0.0,0.0
0,1.0,58,1.0,0.000375939849624,0.0,0.0,1,0,1,1.0,0.000375939849624,0.0,0.0
0,1.0,58,1.0,0.000375939849624,0.0,0.0,1,0,1,1.0,0.000375939849624,0.0,0.0
0,1.0,59,1.0,0.000375939849624,0.0,0.0,1,0,1,1.0,0.000375939849624,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,62,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,62,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,63,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,64,4.0,0.0015037593984962,0.0,0.0,1,0,1,4.0,0.0015037593984962,0.0,0.0
0,1.0,64,4.0,0.0015037593984962,0.0,0.0,1,0,1,4.0,0.0015037593984962,0.0,0.0
1,1.0,58,2.0,0.0005264543300868,0.0,0.0,1,0,1,2.0,0.0005264543300868,0.0,0.0
0,1.0,58,1.0,0.0003079765937788,0.0,0.0,1,0,1,1.0,0.0003079765937788,0.0,0.0
0,1.0,59,7.0,0.0021558361564521,0.0,0.0,1,0,1,7.0,0.0021558361564521,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,61,2.0,0.0006159531875577,0.0,0.0,1,0,1,2.0,0.0006159531875577,0.0,0.0
0,1.0,61,2.0,0.0006159531875577,0.0,0.0,1,0,1,2.0,0.0006159531875577,0.0,0.0
0,1.0,63,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,63,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,64,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,64,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,65,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,65,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,65,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,67,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,67,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,59,848.0,0.0009145312326435,33.0,3.55890691948566e-05,1,0,1,848.0,0.0009145312326435,33.0,3.55890691948566e-05
0,1.0,59,848.0,0.0009145312326435,33.0,3.55890691948566e-05,1,0,1,848.0,0.0009145312326435,33.0,3.55890691948566e-05
0,1.0,59,848.0,0.0009145312326435,33.0,3.55890691948566e-05,1,0,1,848.0,0.0009145312326435,33.0,3.55890691948566e-05
0,1.0,68,235.0,0.000253437310933,3.0,3.23536992680515e-06,1,0,1,235.0,0.000253437310933,3.0,3.23536992680515e-06
1,1.0,59,10.0,0.0041893590280687,0.0,0.0,1,0,1,10.0,0.0041893590280687,0.0,0.0
0,1.0,60,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,61,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,62,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,63,1.0,0.0004189359028068,0.0,0.0,1,0,1,1.0,0.0004189359028068,0.0,0.0
0,1.0,59,16.0,0.0044198895027624,0.0,0.0,1,0,1,16.0,0.0044198895027624,0.0,0.0
0,1.0,60,15.0,0.0041436464088397,0.0,0.0,1,0,1,15.0,0.0041436464088397,0.0,0.0
0,1.0,60,15.0,0.0041436464088397,0.0,0.0,1,0,1,15.0,0.0041436464088397,0.0,0.0
0,1.0,60,15.0,0.0041436464088397,0.0,0.0,1,0,1,15.0,0.0041436464088397,0.0,0.0
1,1.0,60,15.0,0.0041436464088397,0.0,0.0,1,0,1,15.0,0.0041436464088397,0.0,0.0
0,1.0,61,4.0,0.0011049723756906,0.0,0.0,1,0,1,4.0,0.0011049723756906,0.0,0.0
0,1.0,63,2.0,0.0005524861878453,0.0,0.0,1,0,1,2.0,0.0005524861878453,0.0,0.0
0,1.0,63,2.0,0.0005524861878453,0.0,0.0,1,0,1,2.0,0.0005524861878453,0.0,0.0
0,1.0,63,2.0,0.0005524861878453,0.0,0.0,1,0,1,2.0,0.0005524861878453,0.0,0.0
0,1.0,65,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,1.0,0.0002762430939226,0.0,0.0,1,0,1,1.0,0.0002762430939226,0.0,0.0
0,1.0,62,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,62,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,63,1.0,0.0002344665885111,0.0,0.0,1,0,1,1.0,0.0002344665885111,0.0,0.0
0,1.0,63,1.0,0.0002344665885111,0.0,0.0,1,0,1,1.0,0.0002344665885111,0.0,0.0
0,1.0,63,1.0,0.0002344665885111,0.0,0.0,1,0,1,1.0,0.0002344665885111,0.0,0.0
0,1.0,63,1.0,0.0002344665885111,0.0,0.0,1,0,1,1.0,0.0002344665885111,0.0,0.0
0,1.0,68,1.0,0.0002344665885111,0.0,0.0,1,0,1,1.0,0.0002344665885111,0.0,0.0
0,1.0,63,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,66,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,72,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,63,1.0,0.0004428697962798,0.0,0.0,1,0,1,1.0,0.0004428697962798,0.0,0.0
0,1.0,63,1.0,0.0004428697962798,0.0,0.0,1,0,1,1.0,0.0004428697962798,0.0,0.0
1,1.0,63,1.0,0.0004428697962798,0.0,0.0,1,0,1,1.0,0.0004428697962798,0.0,0.0
0,1.0,63,1.0,0.0004428697962798,0.0,0.0,1,0,1,1.0,0.0004428697962798,0.0,0.0
0,1.0,65,1.0,0.0004428697962798,0.0,0.0,1,0,1,1.0,0.0004428697962798,0.0,0.0
0,1.0,68,2.0,0.0008857395925597,0.0,0.0,1,0,1,2.0,0.0008857395925597,0.0,0.0
0,1.0,90,2.0,0.0008857395925597,0.0,0.0,1,0,1,2.0,0.0008857395925597,0.0,0.0
0,1.0,64,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,71,1.0,0.0003483106931382,0.0,0.0,1,0,1,1.0,0.0003483106931382,0.0,0.0
0,1.0,71,1.0,0.0003483106931382,0.0,0.0,1,0,1,1.0,0.0003483106931382,0.0,0.0
0,1.0,71,1.0,0.0003483106931382,0.0,0.0,1,0,1,1.0,0.0003483106931382,0.0,0.0
1,1.0,67,643.0,0.0001991625262233,14.0,4.33635360361825e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,67,643.0,0.0001991625262233,14.0,4.33635360361825e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,67,643.0,0.0001991625262233,14.0,4.33635360361825e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,69,481.0,0.0001489847202385,2.0,6.19479086231179e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,71,329.0,0.000101904309685,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,72,240.0,7.43374903477415e-05,2.0,6.19479086231179e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,67,643.0,0.0001991625262233,14.0,4.33635360361825e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,67,643.0,0.0001991625262233,14.0,4.33635360361825e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,67,643.0,0.0001991625262233,14.0,4.33635360361825e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,67,643.0,0.0001991625262233,14.0,4.33635360361825e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
1,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,68,560.0,0.0001734541441447,9.0,2.78765588804031e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,69,481.0,0.0001489847202385,2.0,6.19479086231179e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,69,481.0,0.0001489847202385,2.0,6.19479086231179e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,69,481.0,0.0001489847202385,2.0,6.19479086231179e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,69,481.0,0.0001489847202385,2.0,6.19479086231179e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,67,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,1.0,0.0005431830526887,0.0,0.0,1,0,1,1.0,0.0005431830526887,0.0,0.0
0,1.0,69,1.0,0.0005431830526887,0.0,0.0,1,0,1,1.0,0.0005431830526887,0.0,0.0
0,1.0,69,1.0,0.0005431830526887,0.0,0.0,1,0,1,1.0,0.0005431830526887,0.0,0.0
0,1.0,69,1.0,0.0005431830526887,0.0,0.0,1,0,1,1.0,0.0005431830526887,0.0,0.0
0,1.0,69,1.0,0.0005431830526887,0.0,0.0,1,0,1,1.0,0.0005431830526887,0.0,0.0
0,1.0,69,1.0,0.0005431830526887,0.0,0.0,1,0,1,1.0,0.0005431830526887,0.0,0.0
0,1.0,70,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,71,1.0,0.0005431830526887,0.0,0.0,1,0,1,1.0,0.0005431830526887,0.0,0.0
0,1.0,75,1.0,0.0005431830526887,0.0,0.0,1,0,1,1.0,0.0005431830526887,0.0,0.0
0,1.0,75,1.0,0.0005431830526887,0.0,0.0,1,0,1,1.0,0.0005431830526887,0.0,0.0
0,1.0,98,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,99,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,106,23.0,0.0124932102118414,0.0,0.0,1,0,1,23.0,0.0124932102118414,0.0,0.0
0,1.0,110,20.0,0.0108636610537751,0.0,0.0,1,0,1,20.0,0.0108636610537751,0.0,0.0
0,1.0,110,20.0,0.0108636610537751,0.0,0.0,1,0,1,20.0,0.0108636610537751,0.0,0.0
1,1.0,68,1.0,0.0006345177664974,0.0,0.0,1,0,1,1.0,0.0006345177664974,0.0,0.0
0,1.0,68,1.0,0.0006345177664974,0.0,0.0,1,0,1,1.0,0.0006345177664974,0.0,0.0
0,1.0,68,1.0,0.0006345177664974,0.0,0.0,1,0,1,1.0,0.0006345177664974,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,72,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,88,3.0,0.0019035532994923,0.0,0.0,1,0,1,3.0,0.0019035532994923,0.0,0.0
0,1.0,90,1.0,0.0006345177664974,0.0,0.0,1,0,1,1.0,0.0006345177664974,0.0,0.0
0,1.0,92,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,68,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,69,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,74,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
1,1.0,75,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0
0,1.0,76,1.0,1.07845664226838e-06,0.0,0.0,1,0,1,1.0,1.07845664226838e-06,0.0,0.0
0,1.0,76,1.0,1.07845664226838e-06,0.0,0.0,1,0,1,1.0,1.07845664226838e-06,0.0,0.0
0,1.0,70,486.0,0.0002882757197105,5.0,2.96579958549985e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,96,831.0,0.00049291589111,9.0,5.33843925389973e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,97,820.0,0.0004863911320219,5.0,2.96579958549985e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,98,855.0,0.0005071517291204,6.0,3.55895950259982e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,101,1085.0,0.0006435785100534,7.0,4.15211941969979e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,101,1085.0,0.0006435785100534,7.0,4.15211941969979e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,106,26169.0,0.0155224018705891,29.0,1.72016375958991e-05,0,0,0,0.0,0.0,0.0,0.0
0,1.0,112,1431.0,0.00084881184137,14.0,8.30423883939958e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,112,1431.0,0.00084881184137,14.0,8.30423883939958e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
