Filename,Date,Sentiment Numeric,FlairSentiment,FlairPolarity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Facility Name,Name in Prison,County,Population,Level,Type,Tags,Week Number,Start Date,End Date,case number,case rate,death number,death rate,Persent Occupied
Fresno_Main_20210826_59372_P1_FULL,2021-08-26,0,NEGATIVE,-0.999971032142639,0.076,0.82,0.104,0.9823,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],86,2021-08-23,2021-08-29,3482.0,0.003373289014916290,42.0,4.06887244763022E-05,
Fresno_Main_20210826_59372_P2_FULL,2021-08-26,0,NEGATIVE,-0.999970316886902,0.065,0.785,0.15,0.9988,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],86,2021-08-23,2021-08-29,3482.0,0.003373289014916290,42.0,4.06887244763022E-05,
Fresno_Main_20210831_43692_FULL,2021-08-31,0,NEGATIVE,-0.999982476234436,0.048,0.836,0.115,0.9938,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],87,2021-08-30,2021-09-05,3258.0,0.0031562824843760100,38.0,3.68136078595115E-05,
Fresno_Main_20210831_76770_FULL,2021-08-31,0,NEGATIVE,-0.968446373939514,0.042,0.876,0.083,0.998,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],87,2021-08-30,2021-09-05,3258.0,0.0031562824843760100,38.0,3.68136078595115E-05,
Fresno_Main_20210901_87115_FULL,2021-09-01,0,NEGATIVE,-0.902592480182648,0.099,0.781,0.12,0.9292,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],87,2021-08-30,2021-09-05,3258.0,0.0031562824843760100,38.0,3.68136078595115E-05,
Fresno_Main_20210910_29668_FULL,2021-09-10,0,NEGATIVE,-0.99583888053894,0.042,0.794,0.164,0.9999,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],88,2021-09-06,2021-09-12,2913.0,0.0028220536761778200,51.0,4.94077368640813E-05,
Fresno_Main_20210910_56264_FULL,2021-09-10,0,NEGATIVE,-0.998503565788269,0.075,0.815,0.11,0.9979,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],88,2021-09-06,2021-09-12,2913.0,0.0028220536761778200,51.0,4.94077368640813E-05,
Fresno_Main_20210916_46088_FULL,2021-09-16,0,NEGATIVE,-0.99877256155014,0.09,0.724,0.187,0.9997,Fresno_Main,,Fresno,1032227.0,County,Jail,"['Prison Conditions', ' Stress']",89,2021-09-13,2021-09-19,2562.0,0.002482012193054440,39.0,3.77823870137092E-05,
Fresno_Main_20210916_40145_FULL,2021-09-16,0,NEGATIVE,-0.999757826328278,0.074,0.79,0.136,0.9995,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],89,2021-09-13,2021-09-19,2562.0,0.002482012193054440,39.0,3.77823870137092E-05,
Fresno_Main_20210916_72217_FULL,2021-09-16,0,NEGATIVE,-0.99994945526123,0.098,0.732,0.169,0.9996,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],89,2021-09-13,2021-09-19,2562.0,0.002482012193054440,39.0,3.77823870137092E-05,
Fresno_Main_20210920_28918_FULL,2021-09-20,0,NEGATIVE,-0.998500227928162,0.029,0.863,0.109,0.9946,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],90,2021-09-20,2021-09-26,2065.0,0.0020005289534181900,46.0,4.45638410930929E-05,
Fresno_Main_20211006 _19112_FULL,2021-10-06,0,NEGATIVE,-0.999954104423523,0.068,0.78,0.152,0.9967,Fresno_Main,,Fresno,1032227.0,County,Jail,[''],92,2021-10-04,2021-10-10,1923.0,0.0018629623135221200,31.0,3.00321537801278E-05,
Kings_Main_20210827_87009_FULL,2021-08-27,0,NEGATIVE,-0.972089767456055,0.058,0.827,0.115,0.9991,Kings_Main,,Kings,156444.0,County,Jail,[''],86,2021-08-23,2021-08-29,786.0,0.005024162000460230,3.0,1.91761908414513E-05,
SanJoaquin_Main_20210831_12851_FULL,2021-08-31,0,NEGATIVE,-0.999936461448669,0.075,0.716,0.209,0.9985,SanJoaquin_Main,,San Joaquin,782545.0,County,Jail,[''],87,2021-08-30,2021-09-05,2098.0,0.002680995981061790,40.0,5.11152713262496E-05,
SanJoaquin_Main_20210831_15688_FULL,2021-08-31,0,NEGATIVE,-0.999649286270142,0.072,0.804,0.124,0.9978,SanJoaquin_Main,,San Joaquin,782545.0,County,Jail,[''],87,2021-08-30,2021-09-05,2098.0,0.002680995981061790,40.0,5.11152713262496E-05,
SanJoaquin_Main_20210902_88473_P2_FULL,2021-09-02,0,NEGATIVE,-0.999612271785736,0.08,0.777,0.144,0.9999,SanJoaquin_Main,,San Joaquin,782545.0,County,Jail,[''],87,2021-08-30,2021-09-05,2098.0,0.002680995981061790,40.0,5.11152713262496E-05,
SanJoaquin_Main_20210907_70339_FULL,2021-09-07,0,NEGATIVE,-0.999965310096741,0.066,0.785,0.148,0.9998,SanJoaquin_Main,,San Joaquin,782545.0,County,Jail,[''],88,2021-09-06,2021-09-12,1723.0,0.0022017903123782000,37.0,4.72816259767809E-05,
SanJoaquin_Main_20210907_38166_P2_FULL,2021-09-07,0,NEGATIVE,-0.999740779399872,0.061,0.797,0.142,0.9998,SanJoaquin_Main,,San Joaquin,782545.0,County,Jail,[''],88,2021-09-06,2021-09-12,1723.0,0.0022017903123782000,37.0,4.72816259767809E-05,
SanJoaquin_Main_20210907_38166_P1_FULL,2021-09-07,0,NEGATIVE,-0.998293697834015,0.083,0.763,0.154,0.9999,SanJoaquin_Main,,San Joaquin,782545.0,County,Jail,[''],88,2021-09-06,2021-09-12,1723.0,0.0022017903123782000,37.0,4.72816259767809E-05,
SanJoaquin_Main_20210907_38166_P2_Infection,2021-09-07,0,NEGATIVE,-0.999537229537964,0.103,0.816,0.081,-0.9796,SanJoaquin_Main,,San Joaquin,782545.0,County,Jail,[''],88,2021-09-06,2021-09-12,1723.0,0.0022017903123782000,37.0,4.72816259767809E-05,
SanJoaquin_Main_20210910_54143_FULL,2021-09-10,0,NEGATIVE,-0.993472218513489,0.028,0.875,0.097,0.9995,SanJoaquin_Main,,San Joaquin,782545.0,County,Jail,[''],88,2021-09-06,2021-09-12,1723.0,0.0022017903123782000,37.0,4.72816259767809E-05,
SanJoaquin_Main_20210914_84921_Full,2021-09-14,1,POSITIVE,0.988603949546814,0.072,0.792,0.137,0.9999,SanJoaquin_Main,,San Joaquin,782545.0,County,Jail,[''],89,2021-09-13,2021-09-19,1615.0,0.002063779079797330,39.0,4.98373895430934E-05,
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress,2021-08-31,0,NEGATIVE,-0.999978542327881,0.138,0.825,0.037,-0.9836,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,"['Prison Conditions', ' Stress']",87,2021-08-30,2021-09-05,14218.0,0.001386100023621610,220.0,2.14476019972397E-05,
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress,2021-08-31,0,NEGATIVE,-0.999978542327881,0.138,0.825,0.037,-0.9836,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,"['Prison Conditions', ' Stress']",87,2021-08-30,2021-09-05,14218.0,0.001386100023621610,220.0,2.14476019972397E-05,
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress,2021-08-31,0,NEGATIVE,-0.999978542327881,0.138,0.825,0.037,-0.9836,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,"['Prison Conditions', ' Stress']",87,2021-08-30,2021-09-05,14218.0,0.001386100023621610,220.0,2.14476019972397E-05,
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress,2021-08-31,0,NEGATIVE,-0.999978542327881,0.138,0.825,0.037,-0.9836,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,"['Prison Conditions', ' Stress']",87,2021-08-30,2021-09-05,14218.0,0.001386100023621610,220.0,2.14476019972397E-05,
LosAngeles_Metropolitan_20210831_001_FULL,2021-08-31,0,NEGATIVE,-0.99839586019516,0.165,0.748,0.087,-0.9829,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],87,2021-08-30,2021-09-05,14218.0,0.001386100023621610,220.0,2.14476019972397E-05,
LosAngeles_Metropolitan_20210831_001_FULL,2021-08-31,0,NEGATIVE,-0.99839586019516,0.165,0.748,0.087,-0.9829,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],87,2021-08-30,2021-09-05,14218.0,0.001386100023621610,220.0,2.14476019972397E-05,
LosAngeles_Metropolitan_20210831_001_FULL,2021-08-31,0,NEGATIVE,-0.99839586019516,0.165,0.748,0.087,-0.9829,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],87,2021-08-30,2021-09-05,14218.0,0.001386100023621610,220.0,2.14476019972397E-05,
LosAngeles_Metropolitan_20210831_001_FULL,2021-08-31,0,NEGATIVE,-0.99839586019516,0.165,0.748,0.087,-0.9829,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],87,2021-08-30,2021-09-05,14218.0,0.001386100023621610,220.0,2.14476019972397E-05,
LosAngeles_Metropolitan_20210907_FULL,2021-09-07,1,POSITIVE,0.986227929592133,0.075,0.819,0.106,0.9995,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],88,2021-09-06,2021-09-12,12028.0,0.0011725988946490900,191.0,1.86204180976036E-05,
LosAngeles_Metropolitan_20210907_FULL,2021-09-07,1,POSITIVE,0.986227929592133,0.075,0.819,0.106,0.9995,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],88,2021-09-06,2021-09-12,12028.0,0.0011725988946490900,191.0,1.86204180976036E-05,
LosAngeles_Metropolitan_20210907_FULL,2021-09-07,1,POSITIVE,0.986227929592133,0.075,0.819,0.106,0.9995,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],88,2021-09-06,2021-09-12,12028.0,0.0011725988946490900,191.0,1.86204180976036E-05,
LosAngeles_Metropolitan_20210907_FULL,2021-09-07,1,POSITIVE,0.986227929592133,0.075,0.819,0.106,0.9995,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],88,2021-09-06,2021-09-12,12028.0,0.0011725988946490900,191.0,1.86204180976036E-05,
LosAngeles_Metropolitan_20210917_FULL,2021-09-17,0,NEGATIVE,-0.999938488006592,0.101,0.775,0.124,0.9309,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],89,2021-09-13,2021-09-19,10398.0,0.001013691661669540,151.0,1.47208540981054E-05,
LosAngeles_Metropolitan_20210917_FULL,2021-09-17,0,NEGATIVE,-0.999938488006592,0.101,0.775,0.124,0.9309,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],89,2021-09-13,2021-09-19,10398.0,0.001013691661669540,151.0,1.47208540981054E-05,
LosAngeles_Metropolitan_20210917_FULL,2021-09-17,0,NEGATIVE,-0.999938488006592,0.101,0.775,0.124,0.9309,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],89,2021-09-13,2021-09-19,10398.0,0.001013691661669540,151.0,1.47208540981054E-05,
LosAngeles_Metropolitan_20210917_FULL,2021-09-17,0,NEGATIVE,-0.999938488006592,0.101,0.775,0.124,0.9309,LosAngeles_Metropolitan,,Los Angeles,10257557.0,County,Jail,[''],89,2021-09-13,2021-09-19,10398.0,0.001013691661669540,151.0,1.47208540981054E-05,
Amador_Main_20210831_95905_FULL,2021-08-31,0,NEGATIVE,-0.999996423721314,0.054,0.784,0.162,0.9984,Amador_Main,,Amador,38531.0,County,Jail,[''],87,2021-08-30,2021-09-05,118.0,0.0030624691806597300,3.0,7.78593859489762E-05,
Amador_Main_20210914_87709_FULL,2021-09-14,0,NEGATIVE,-0.99990439414978,0.06,0.81,0.13,0.9946,Amador_Main,,Amador,38531.0,County,Jail,[''],89,2021-09-13,2021-09-19,113.0,0.002932703537411440,0.0,0.0,
Merced_USPAtwater_20210908_FULL,2021-09-08,1,POSITIVE,0.988783180713654,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210908_FULL,2021-09-08,1,POSITIVE,0.988783180713654,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210908_FULL,2021-09-08,1,POSITIVE,0.988783180713654,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210908_FULL,2021-09-08,1,POSITIVE,0.988783180713654,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210908_FULL,2021-09-08,1,POSITIVE,0.988783180713654,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210908_FULL,2021-09-08,1,POSITIVE,0.988783180713654,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210908_FULL,2021-09-08,1,POSITIVE,0.988783180713654,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210908_FULL,2021-09-08,1,POSITIVE,0.988783180713654,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210908_FULL,2021-09-08,1,POSITIVE,0.988783180713654,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_001_FULL_Family_Infection,2021-09-09,0,NEGATIVE,-0.996057868003845,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,"['Family', ' Infection']",88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_001_FULL_Family_Infection,2021-09-09,0,NEGATIVE,-0.996057868003845,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,"['Family', ' Infection']",88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_001_FULL_Family_Infection,2021-09-09,0,NEGATIVE,-0.996057868003845,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,"['Family', ' Infection']",88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_001_FULL_Family_Infection,2021-09-09,0,NEGATIVE,-0.996057868003845,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,"['Family', ' Infection']",88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_001_FULL_Family_Infection,2021-09-09,0,NEGATIVE,-0.996057868003845,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,"['Family', ' Infection']",88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_001_FULL_Family_Infection,2021-09-09,0,NEGATIVE,-0.996057868003845,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,"['Family', ' Infection']",88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_001_FULL_Family_Infection,2021-09-09,0,NEGATIVE,-0.996057868003845,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,"['Family', ' Infection']",88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_001_FULL_Family_Infection,2021-09-09,0,NEGATIVE,-0.996057868003845,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,"['Family', ' Infection']",88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_001_FULL_Family_Infection,2021-09-09,0,NEGATIVE,-0.996057868003845,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,"['Family', ' Infection']",88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_002_FULL,2021-09-09,0,NEGATIVE,-0.992645144462585,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_002_FULL,2021-09-09,0,NEGATIVE,-0.992645144462585,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_002_FULL,2021-09-09,0,NEGATIVE,-0.992645144462585,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_002_FULL,2021-09-09,0,NEGATIVE,-0.992645144462585,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_002_FULL,2021-09-09,0,NEGATIVE,-0.992645144462585,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_002_FULL,2021-09-09,0,NEGATIVE,-0.992645144462585,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_002_FULL,2021-09-09,0,NEGATIVE,-0.992645144462585,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_002_FULL,2021-09-09,0,NEGATIVE,-0.992645144462585,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210909_002_FULL,2021-09-09,0,NEGATIVE,-0.992645144462585,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_USPAtwater_20210916_FULL_Infection,2021-09-16,0,NEGATIVE,-0.999893069267273,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,['Infection'],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210916_FULL_Infection,2021-09-16,0,NEGATIVE,-0.999893069267273,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,['Infection'],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210916_FULL_Infection,2021-09-16,0,NEGATIVE,-0.999893069267273,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,['Infection'],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210916_FULL_Infection,2021-09-16,0,NEGATIVE,-0.999893069267273,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,['Infection'],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210916_FULL_Infection,2021-09-16,0,NEGATIVE,-0.999893069267273,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,['Infection'],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210916_FULL_Infection,2021-09-16,0,NEGATIVE,-0.999893069267273,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,['Infection'],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210916_FULL_Infection,2021-09-16,0,NEGATIVE,-0.999893069267273,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,['Infection'],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210916_FULL_Infection,2021-09-16,0,NEGATIVE,-0.999893069267273,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,['Infection'],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210916_FULL_Infection,2021-09-16,0,NEGATIVE,-0.999893069267273,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,['Infection'],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210917_FULL,2021-09-17,1,POSITIVE,0.510609090328217,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210917_FULL,2021-09-17,1,POSITIVE,0.510609090328217,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210917_FULL,2021-09-17,1,POSITIVE,0.510609090328217,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210917_FULL,2021-09-17,1,POSITIVE,0.510609090328217,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210917_FULL,2021-09-17,1,POSITIVE,0.510609090328217,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210917_FULL,2021-09-17,1,POSITIVE,0.510609090328217,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210917_FULL,2021-09-17,1,POSITIVE,0.510609090328217,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210917_FULL,2021-09-17,1,POSITIVE,0.510609090328217,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_USPAtwater_20210917_FULL,2021-09-17,1,POSITIVE,0.510609090328217,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Out of Data,Merced,287420.0,Federal,Prison,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Tulare_BobWiley_20210908_44718_FULL,2021-09-08,0,NEGATIVE,-0.999452412128448,0.019,0.838,0.143,0.9962,Tulare_BobWiley,,Tulare,484423.0,County,Jail,[''],88,2021-09-06,2021-09-12,1702.0,0.003513458279231170,22.0,4.54148543731408E-05,
Tulare_BobWiley_20211112_16604_FULL,2021-11-12,0,NEGATIVE,-0.999642491340637,0.041,0.763,0.196,0.9984,Tulare_BobWiley,,Tulare,484423.0,County,Jail,[''],97,2021-11-08,2021-11-14,641.0,0.0013232237115083300,33.0,6.81222815597112E-05,
Tulare_BobWiley_20220302_13180_FULL,2022-03-02,0,NEGATIVE,-0.999830484390259,0.063,0.758,0.179,0.9998,Tulare_BobWiley,,Tulare,484423.0,County,Jail,[''],113,2022-02-28,2022-03-06,316.0,0.0006523224537232960,9.0,1.85788040617394E-05,
Merced_Latorraca_20210910_81379_FULL,2021-09-10,0,NEGATIVE,-0.99998152256012,0.066,0.793,0.141,0.9996,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_81379_FULL,2021-09-10,0,NEGATIVE,-0.99998152256012,0.066,0.793,0.141,0.9996,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_81379_FULL,2021-09-10,0,NEGATIVE,-0.99998152256012,0.066,0.793,0.141,0.9996,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_81379_FULL,2021-09-10,0,NEGATIVE,-0.99998152256012,0.066,0.793,0.141,0.9996,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_81379_FULL,2021-09-10,0,NEGATIVE,-0.99998152256012,0.066,0.793,0.141,0.9996,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_81379_FULL,2021-09-10,0,NEGATIVE,-0.99998152256012,0.066,0.793,0.141,0.9996,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
