Filename,Sentiment,Polarity,Polarity_BoxCox,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths
Alameda_SantaRita_20211104_17377_FULL,NEGATIVE,0.0001574754714965,-14.0770922931672,0.052,0.792,0.156,0.9992,Alameda_SantaRita,Alameda,1685886.0,[''],2021-10-28,2021-11-04,2021-11-04,955.0,11.0
Tulare_SouthCounty_20211105_16555_FULL,NEGATIVE,0.0002611279487609,-12.882769715672,0.061,0.817,0.121,0.998,Tulare_SouthCounty,Tulare,484423.0,[''],2021-10-29,2021-11-05,2021-11-05,1022.0,34.0
Tulare_SouthCounty_20211105_16555_FULL,NEGATIVE,0.0002611279487609,-12.882769715672,0.061,0.817,0.121,0.998,Tulare_SouthCounty,Tulare,484423.0,[''],2021-10-29,2021-11-05,2021-11-05,1022.0,34.0
Ventura_Todd_20211109_94215_FULL,NEGATIVE,0.0005092620849608,-11.3960734929808,0.062,0.763,0.175,0.9999,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0
Ventura_Todd_20211109_94215_FULL,NEGATIVE,0.0005092620849608,-11.3960734929808,0.062,0.763,0.175,0.9999,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0
Ventura_Main_20211109_47163_FULL,NEGATIVE,0.0002668499946594,-12.8329321308507,0.019,0.69,0.29,0.9999,Ventura_Main,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0
Ventura_Main_20211109_47163_FULL,NEGATIVE,0.0002668499946594,-12.8329321308507,0.019,0.69,0.29,0.9999,Ventura_Main,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0
Ventura_Todd_20211109_61440_FULL,NEGATIVE,6.43730163563117E-06,-23.2190920273866,0.039,0.804,0.157,0.9998,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0
Ventura_Todd_20211109_61440_FULL,NEGATIVE,6.43730163563117E-06,-23.2190920273866,0.039,0.804,0.157,0.9998,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0
Ventura_Todd_20211109_15925_FULL,NEGATIVE,0.167579531669617,-1.95765608851008,0.012,0.772,0.216,0.9989,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0
Ventura_Todd_20211109_15925_FULL,NEGATIVE,0.167579531669617,-1.95765608851008,0.012,0.772,0.216,0.9989,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0
Alameda_SantaRita_20211112_94071_FULL,NEGATIVE,0.0001742243766783,-13.833497658095,0.065,0.819,0.116,0.992,Alameda_SantaRita,Alameda,1685886.0,[''],2021-11-05,2021-11-12,2021-11-12,927.0,8.0
Ventura_Todd_20211112_20428_FULL_PrisonConditions_Stress,NEGATIVE,1.75237655639648E-05,-20.0321227758955,0.037,0.856,0.106,0.9951,Ventura_Todd,Ventura,852747.0,"['Prison Conditions', ' Stress']",2021-11-05,2021-11-12,2021-11-12,605.0,5.0
Ventura_Todd_20211112_20428_FULL_PrisonConditions_Stress,NEGATIVE,1.75237655639648E-05,-20.0321227758955,0.037,0.856,0.106,0.9951,Ventura_Todd,Ventura,852747.0,"['Prison Conditions', ' Stress']",2021-11-05,2021-11-12,2021-11-12,605.0,5.0
Tulare_BobWiley_20211112_16604_FULL,NEGATIVE,0.0003575086593627,-12.1710463836744,0.041,0.763,0.196,0.9984,Tulare_BobWiley,Tulare,484423.0,[''],2021-11-05,2021-11-12,2021-11-12,770.0,42.0
LosAngeles_MensCentral_20211115_99586_FULL,NEGATIVE,0.0003323554992675,-12.3343206143965,0.084,0.767,0.15,0.9997,LosAngeles_MensCentral,Los Angeles,10257557.0,[''],2021-11-08,2021-11-15,2021-11-15,8875.0,127.0
Ventura_Main_20211117_90427_FULL,NEGATIVE,3.63588333129883E-05,-17.9043320479139,0.08,0.768,0.152,0.9996,Ventura_Main,Ventura,852747.0,[''],2021-11-10,2021-11-17,2021-11-17,623.0,9.0
Ventura_Main_20211117_90427_FULL,NEGATIVE,3.63588333129883E-05,-17.9043320479139,0.08,0.768,0.152,0.9996,Ventura_Main,Ventura,852747.0,[''],2021-11-10,2021-11-17,2021-11-17,623.0,9.0
NewFolsom_20211117_47746_FULL,NEGATIVE,8.13007354736328E-05,-15.7332657559207,0.089,0.833,0.078,-0.9622,NewFolsom,Sacramento,1567975.0,[''],2021-11-10,2021-11-17,2021-11-17,1541.0,27.0
Alameda_SantaRita_20211117_77131_FULL,NEGATIVE,3.99351119996227E-05,-17.6420318264764,0.106,0.769,0.125,0.986,Alameda_SantaRita,Alameda,1685886.0,[''],2021-11-10,2021-11-17,2021-11-17,956.0,7.0
NewFolsom_20211123_82594_FULL,NEGATIVE,0.0058899521827697,-6.73000231926334,0.045,0.814,0.142,0.9997,NewFolsom,Sacramento,1567975.0,[''],2021-11-16,2021-11-23,2021-11-23,1437.0,33.0
Yuba_20211129_59826_FULL,NEGATIVE,0.0014519095420836,-9.25722553281698,0.049,0.755,0.196,0.9998,Yuba,Yuba,79290.0,[''],2021-11-22,2021-11-29,2021-11-29,78.0,3.0
Ventura_Todd_20211130_75217_FULL_Stress,NEGATIVE,3.45706939696155E-05,-18.0463584403382,0.04,0.807,0.152,0.9924,Ventura_Todd,Ventura,852747.0,['Stress'],2021-11-23,2021-11-30,2021-11-30,679.0,3.0
Ventura_Todd_20211130_75217_FULL_Stress,NEGATIVE,3.45706939696155E-05,-18.0463584403382,0.04,0.807,0.152,0.9924,Ventura_Todd,Ventura,852747.0,['Stress'],2021-11-23,2021-11-30,2021-11-30,679.0,3.0
SantaClara_Elmwood_20211201_47028_FULL,NEGATIVE,7.98702240001337E-06,-22.5051252277093,0.094,0.822,0.084,-0.9862,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-24,2021-12-01,2021-12-01,1677.0,8.0
SantaClara_Elmwood_20211201_47028_FULL,NEGATIVE,7.98702240001337E-06,-22.5051252277093,0.094,0.822,0.084,-0.9862,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-24,2021-12-01,2021-12-01,1677.0,8.0
SantaClara_Elmwood_20211201_62377_FULL,NEGATIVE,0.001139998435974,-9.7310669464228,0.027,0.824,0.149,0.9997,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-24,2021-12-01,2021-12-01,1677.0,8.0
SantaClara_Elmwood_20211201_62377_FULL,NEGATIVE,0.001139998435974,-9.7310669464228,0.027,0.824,0.149,0.9997,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-24,2021-12-01,2021-12-01,1677.0,8.0
SantaClara_Elmwood_20211206_85268_FULL,NEGATIVE,0.0079239606857299,-6.2390315956809,0.061,0.756,0.183,0.9996,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-29,2021-12-06,2021-12-06,1889.0,13.0
SantaClara_Elmwood_20211206_85268_FULL,NEGATIVE,0.0079239606857299,-6.2390315956809,0.061,0.756,0.183,0.9996,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-29,2021-12-06,2021-12-06,1889.0,13.0
SantaClara_Elmwood_20211206_71158_FULL,NEGATIVE,0.0138902068138123,-5.34936253941885,0.012,0.773,0.215,0.9989,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-29,2021-12-06,2021-12-06,1889.0,13.0
SantaClara_Elmwood_20211206_71158_FULL,NEGATIVE,0.0138902068138123,-5.34936253941885,0.012,0.773,0.215,0.9989,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-29,2021-12-06,2021-12-06,1889.0,13.0
Alameda_SantaRita_20211208_13170_FULL,NEGATIVE,0.000176727771759,-13.7993144062061,0.041,0.794,0.165,0.9847,Alameda_SantaRita,Alameda,1685886.0,[''],2021-12-01,2021-12-08,2021-12-08,1216.0,7.0
Alameda_SantaRita_20211208_79927_FULL,NEGATIVE,0.195231854915619,-1.77611970330105,0.026,0.838,0.136,0.9982,Alameda_SantaRita,Alameda,1685886.0,[''],2021-12-01,2021-12-08,2021-12-08,1216.0,7.0
Ventura_Main_20211215_87702_FULL_PrisonConditions_Infection,NEGATIVE,2.41994857788086E-05,-19.0717751873029,0.014,0.966,0.02,0.5994,Ventura_Main,Ventura,852747.0,"['Prison Conditions', ' Infection', ' Featured']",2021-12-08,2021-12-15,2021-12-15,1194.0,7.0
Ventura_Main_20211215_87702_FULL_PrisonConditions_Infection,NEGATIVE,2.41994857788086E-05,-19.0717751873029,0.014,0.966,0.02,0.5994,Ventura_Main,Ventura,852747.0,"['Prison Conditions', ' Infection', ' Featured']",2021-12-08,2021-12-15,2021-12-15,1194.0,7.0
SantaClara_Elmwood_20211221_34216_FULL,NEGATIVE,0.0024706721305848,-8.25550528453237,0.075,0.824,0.101,0.9911,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-12-14,2021-12-21,2021-12-21,3913.0,10.0
SantaClara_Elmwood_20211221_34216_FULL,NEGATIVE,0.0024706721305848,-8.25550528453237,0.075,0.824,0.101,0.9911,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-12-14,2021-12-21,2021-12-21,3913.0,10.0
SantaClara_Main_20211223_63230_FULL,NEGATIVE,0.0001336336135864,-14.478086420481,0.058,0.807,0.136,0.9997,SantaClara_Main,Santa Clara,1967585.0,[''],2021-12-16,2021-12-23,2021-12-23,5476.0,11.0
SantaClara_Main_20211223_63230_FULL,NEGATIVE,0.0001336336135864,-14.478086420481,0.058,0.807,0.136,0.9997,SantaClara_Main,Santa Clara,1967585.0,[''],2021-12-16,2021-12-23,2021-12-23,5476.0,11.0
Ventura_Main_20211223_95494_FULL,NEGATIVE,0.0028035640716551,-8.02513977791661,0.09,0.693,0.218,0.9998,Ventura_Main,Ventura,852747.0,[''],2021-12-16,2021-12-23,2021-12-23,3328.0,11.0
Ventura_Main_20211223_95494_FULL,NEGATIVE,0.0028035640716551,-8.02513977791661,0.09,0.693,0.218,0.9998,Ventura_Main,Ventura,852747.0,[''],2021-12-16,2021-12-23,2021-12-23,3328.0,11.0
Tulare_Main_20211227_94959_FULL,NEGATIVE,0.0023005604743957,-8.38682207063119,0.039,0.743,0.218,0.9999,Tulare_Main,Tulare,484423.0,[''],2021-12-20,2021-12-27,2021-12-27,907.0,13.0
Tulare_Main_20211227_94959_FULL,NEGATIVE,0.0023005604743957,-8.38682207063119,0.039,0.743,0.218,0.9999,Tulare_Main,Tulare,484423.0,[''],2021-12-20,2021-12-27,2021-12-27,907.0,13.0
Vacaville_20211227_51626_FULL,NEGATIVE,0.0001481771469116,-14.2249757120847,0.082,0.783,0.135,0.9976,Vacaville,Solano,444255.0,[''],2021-12-20,2021-12-27,2021-12-27,1422.0,5.0
Ventura_Main_20220103_11818_FULL,NEGATIVE,7.15255737304688E-06,-22.8684186913593,0.07,0.79,0.139,0.9987,Ventura_Main,Ventura,852747.0,[''],2021-12-27,2022-01-03,2022-01-03,14508.0,12.0
Ventura_Main_20220103_11818_FULL,NEGATIVE,7.15255737304688E-06,-22.8684186913593,0.07,0.79,0.139,0.9987,Ventura_Main,Ventura,852747.0,[''],2021-12-27,2022-01-03,2022-01-03,14508.0,12.0
Merced_Main_20220105_70350_FULL_PrisonConditions,NEGATIVE,7.39097595203742E-06,-22.7600431254744,0.085,0.751,0.164,0.9907,Merced_Main,Merced,287420.0,['Prison Conditions'],2021-12-29,2022-01-05,2022-01-05,2712.0,13.0
Merced_Main_20220105_70350_FULL_PrisonConditions,NEGATIVE,7.39097595203742E-06,-22.7600431254744,0.085,0.751,0.164,0.9907,Merced_Main,Merced,287420.0,['Prison Conditions'],2021-12-29,2022-01-05,2022-01-05,2712.0,13.0
Merced_Main_20220105_70350_FULL_PrisonConditions,NEGATIVE,7.39097595203742E-06,-22.7600431254744,0.085,0.751,0.164,0.9907,Merced_Main,Merced,287420.0,['Prison Conditions'],2021-12-29,2022-01-05,2022-01-05,2712.0,13.0
Butte_Main_20220105_13697_FULL,NEGATIVE,0.0007504820823668,-10.577959098502,0.092,0.731,0.177,0.9996,Butte_Main,Butte,217769.0,[''],2021-12-29,2022-01-05,2022-01-05,1665.0,0.0
Butte_Main_20220105_59841_FULL,NEGATIVE,8.46385955799445E-06,-22.3158338265251,0.081,0.697,0.222,0.9999,Butte_Main,Butte,217769.0,[''],2021-12-29,2022-01-05,2022-01-05,1665.0,0.0
NewFolsom_20220112_29146_FULL,NEGATIVE,2.95639038085938E-05,-18.4916018416541,0.101,0.824,0.074,-0.9976,NewFolsom,Sacramento,1567975.0,[''],2022-01-05,2022-01-12,2022-01-12,31065.0,52.0
Alameda_SantaRita_20220113_78977_FULL,NEGATIVE,1.06096267700195E-05,-21.5887195512682,0.074,0.799,0.127,0.9987,Alameda_SantaRita,Alameda,1685886.0,[''],2022-01-06,2022-01-13,2022-01-13,33504.0,21.0
Vacaville_20220114_49400_FULL,NEGATIVE,1.89542770385742E-05,-19.7957566881927,0.104,0.776,0.119,0.9802,Vacaville,Solano,444255.0,[''],2022-01-07,2022-01-14,2022-01-14,7900.0,5.0
Chino_20220204_43800_FULL,POSITIVE,0.601748645305634,-0.521174683450921,0.065,0.707,0.228,0.9999,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0
Chino_20220204_15904_FULL,NEGATIVE,0.067697823047638,-3.09462283504865,0.041,0.787,0.172,0.9958,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0
Chino_20220204_94412_FULL,NEGATIVE,0.0003751516342164,-12.0638966557352,0.074,0.771,0.155,0.9995,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0
Chino_20220204_68596_FULL,NEGATIVE,0.0020122528076171,-8.63586935715614,0.043,0.753,0.204,0.9998,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0
Chino_20220204_45125_FULL,NEGATIVE,0.395499527454376,-0.972467394412101,0.042,0.838,0.12,0.9991,Chino,San Bernardino,2217398.0,[''],2022-01-28,2022-02-04,2022-02-04,10421.0,195.0
NewFolsom_20220208_95458_FULL,NEGATIVE,0.0003241300582885,-12.3906847083629,0.049,0.883,0.069,0.9905,NewFolsom,Sacramento,1567975.0,[''],2022-02-01,2022-02-08,2022-02-08,6761.0,82.0
SantaClara_Elmwood_20220209_58109_FULL,NEGATIVE,0.0010902881622314,-9.81968939598355,0.02,0.831,0.149,0.9999,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2022-02-02,2022-02-09,2022-02-09,8175.0,37.0
SantaClara_Elmwood_20220209_58109_FULL,NEGATIVE,0.0010902881622314,-9.81968939598355,0.02,0.831,0.149,0.9999,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2022-02-02,2022-02-09,2022-02-09,8175.0,37.0
NewFolsom_20220211_54709_FULL,NEGATIVE,6.05583190917969E-05,-16.5075292041216,0.067,0.849,0.084,0.9824,NewFolsom,Sacramento,1567975.0,[''],2022-02-04,2022-02-11,2022-02-11,5127.0,73.0
Alameda_SantaRita_20220225_68847_FULL,NEGATIVE,3.50475311280407E-05,-18.007707314498,0.038,0.823,0.139,0.9988,Alameda_SantaRita,Alameda,1685886.0,[''],2022-02-18,2022-02-25,2022-02-25,1793.0,26.0
Alameda_SantaRita_20220225_43871_FULL,NEGATIVE,0.0030862092971801,-7.85204230802189,0.07,0.853,0.077,0.6405,Alameda_SantaRita,Alameda,1685886.0,[''],2022-02-18,2022-02-25,2022-02-25,1793.0,26.0
Tulare_BobWiley_20220302_13180_FULL,NEGATIVE,0.0001695156097412,-13.8992851167992,0.063,0.758,0.179,0.9998,Tulare_BobWiley,Tulare,484423.0,[''],2022-02-23,2022-03-02,2022-03-02,500.0,14.0
