Filename,NegVaderPosFlair,PosVaderNegFlair,MatchingVaderFlair
Chuckawalla_20201127_06_59_FULL.txt,False,False,False
Chuckawalla_20201127_06_59_Infection_PrisonConditions1.txt,False,False,False
Chuckawalla_20201127_06_59_Infection_PrisonConditions2.txt,True,False,True
Chuckawalla_20201127_06_59_PrisonConditions.txt,False,False,False
Chuckawalla_20201127_06_59_Stress.txt,True,False,True
Chuckawalla_20201127_615_Full.txt,False,False,False
Chuckawalla_20201127_615_Infection.txt,True,False,True
Chuckawalla_20201127_615_PrisonConditions2.txt,True,False,True
Chuckawalla_20201127_615_PrisonConditions_Family.txt,False,False,False
Chuckawalla_20201130_05_30_Family_Programs_Stress.txt,False,False,False
Chuckawalla_20201130_05_30_FULL.txt,False,False,False
Chuckawalla_20201130_05_30_PrisonConditions.txt,False,False,False
Chuckawalla_20201130_05_30_PrisonConditions_Infection.txt,False,False,False
Chuckawalla_20201130_05_49_Family_Programs_Stress.txt,True,False,True
Chuckawalla_20201130_05_49_FULL.txt,False,False,False
Chuckawalla_20201130_05_49_Infection_PrisonConditions.txt,False,False,False
Chuckawalla_20201130_06_18_Family_Stress_Programs.txt,False,False,False
Chuckawalla_20201130_06_18_FULL.txt,False,False,False
Chuckawalla_20201130_06_18_Infection1_PrisonConditions1.txt,False,False,False
Chuckawalla_20201130_06_18_PrisonConditions2_Infection2.txt,False,False,False
Chuckawalla_20201130_06_18_PrisonConditions3.txt,True,False,True
Chuckawalla_20201130_06_36_Family_Programs.txt,False,False,False
Chuckawalla_20201130_06_36_FULL.txt,False,False,False
Chuckawalla_20201130_06_36_Infection_PrisonConditions1.txt,False,False,False
Chuckawalla_20201130_06_36_PrisonConditions2.txt,False,False,False
Chuckawalla_20201130_06_36_Stress_Family.txt,False,False,False
Chuckawalla_20201203_06_01_FULL.txt,False,False,False
Chuckawalla_20201203_06_01_PrisonConditions1_Infection.txt,False,False,False
Chuckawalla_20201203_06_01_PrisonConditions2_Family.txt,False,False,False
Chuckawalla_20201203_06_01_Programs_Stress.txt,False,False,False
Chuckawalla_20201208_06_50_Family.txt,False,False,False
Chuckawalla_20201208_06_50_FULL.txt,False,False,False
Chuckawalla_20201208_06_50_Infection.txt,True,False,True
Chuckawalla_20201208_06_50_Infection2.txt,False,False,False
Chuckawalla_20201208_06_50_PrisonConditions.txt,True,False,True
Chuckawalla_20201208_06_50_PrisonConditions2.txt,False,False,False
Chuckawalla_20201208_06_50_Stress.txt,False,False,False
Chuckawalla_20201208_06_50_Stress2.txt,False,False,False
Chuckawalla_20201211_05_20_Family_Stress.txt,False,False,False
Chuckawalla_20201211_05_20_FULL.txt,False,False,False
Chuckawalla_20201211_05_20_Infection.txt,True,False,True
Chuckawalla_20201211_05_20_Infection2.txt,False,False,False
Chuckawalla_20201218_06_51_Family_Stress.txt,False,False,False
Chuckawalla_20201218_06_51_FULL.txt,False,False,False
Chuckawalla_20201218_06_51_Infection1_PrisonConditions1.txt,False,False,False
Chuckawalla_20201218_06_51_Infection2_PrisonConditions2.txt,False,False,False
Chuckawalla_20201218_06_51_PrisonConditions3.txt,True,False,True
Chuckawalla_20201218_06_51_Stress_Programs.txt,False,False,False
Chuckawalla_20210215_417_FULL_PrisonConditions_Infection.txt,False,False,False
Chuckawalla_20210315_540_FULL.txt,True,False,True
Chuckawalla_20210315_540_PrisonConditions1_Infection1.txt,True,False,True
Chuckawalla_20210315_540_PrisonConditions2_Infection2_Stress.txt,False,False,False
Chuckawalla_20220204_23970_FULL.txt,False,False,False
Chuckawalla_20220216_82961_FULL.txt,True,False,True
Chuckawalla_20220216_82961_Infection_PrisonConditions.txt,False,False,False
Chuckawalla_20220216_82961_PrisonConditions.txt,False,False,False
Chuckawalla_20220216_82961_Stress1_Family1_Featured1.txt,True,False,True
Chuckawalla_20220216_82961_Stress2_Family2_Featured2.txt,True,False,True
CIW_20201120_71_FULL.txt,True,False,True
CIW_202012013_081_Family.txt,False,False,False
CIW_20201201_79_Full.txt,False,False,False
CIW_20201201_79_Infection_PrisonConditions_Stress.txt,False,False,False
CIW_20201201_79_Stress_Programs.txt,True,False,True
CIW_20201202_087_FULL.txt,False,False,False
CIW_20201202_087_Infection.txt,False,False,False
CIW_20201202_087_PrisonConditions.txt,False,False,False
CIW_20201202_88_familyandstress.txt,True,False,True
CIW_20201203_076_PrisonConditions_Stress.txt,True,False,True
CIW_20201203_081_FULL.txt,False,False,False
CIW_20201203_80_FULL_PrisonConditions_Infection_Stress_Stress.txt,False,False,False
CIW_20201204_85_FULL_PrisonConditions_Stress.txt,True,False,True
CIW_20201207_07_46_Family.txt,False,False,False
CIW_20201207_07_46_FULL.txt,False,False,False
CIW_20201207_07_46_PrisonConditions1.txt,False,False,False
CIW_20201207_07_46_PrisonConditions2.txt,False,False,False
CIW_20201207_07_46_PrisonConditions_Family.txt,False,False,False
CIW_20201207_07_46_Stress.txt,False,False,False
CIW_20201209_114_FULL.txt,False,False,False
CIW_20201215_131_FULL.txt,True,False,True
CIW_20201215_131_Infection.txt,True,False,True
CIW_20201215_131_PrisonConditions.txt,True,False,True
CIW_20201215_131_Stress.txt,False,False,False
CIW_20201217_194_FULL.txt,False,False,False
CIW_20201217_194_PrisonConditions_Infection2.txt,True,False,True
CIW_20201218_153_FULL.txt,True,False,True
CIW_20201218_153_Infection.txt,True,False,True
CIW_20201218_153_PrisonConditions.txt,True,False,True
CIW_20201218_153_PrisonConditionsStress.txt,True,False,True
CIW_20201224_152_FULL.txt,True,False,True
CIW_20201224_152_Infection1.txt,True,False,True
CIW_20201224_152_PrisonConditions.txt,True,False,True
CIW_20201230_160_FULL.txt,True,False,True
CIW_20210319_577_FULL_Stress.txt,True,False,True
CIW_20210324_06_51_FULL.txt,False,False,False
CIW_20210324_06_51_Infection_PrisonConditions.txt,False,False,False
CIW_20210324_06_51_Infection_Programs.txt,False,False,False
CIW_20210324_06_51_PrisonConditions.txt,False,False,False
CIW_20210324_06_51_PrisonConditions_Infection.txt,False,False,False
CMC_20210120_329_FULL_PrisonConditions_Infections_Stress.txt,True,False,True
CMC_20210121_316_FULL.txt,True,False,True
CMC_20210125_315_Full_PrisonConditions_Stress.txt,False,True,True
CMC_20210125_331_Full_PrisonConditions_Infection_Family.txt,False,False,False
CMC_20210125_332_Full_Infection.txt,True,False,True
CMC_20210125_333_Full_Stress_Feature.txt,False,True,True
CMC_20210126_336_FULL.txt,True,False,True
CMC_20210126_336_Infection.txt,True,False,True
CMC_20210126_336_PrisonConditions_Stress_Feature.txt,True,False,True
CMC_20210129_307_FULL.txt,False,False,False
CMC_20210129_308_Full_PrisonConditions.txt,False,True,True
CMC_20210208_346_FULL_Stress_Infection_PrisonConditions.txt,False,False,False
CMC_20210209_363_full.txt,True,False,True
CMC_20210210_355_Full.txt,True,False,True
CMC_20210210_356_FULL_PrisonConditions_Infection.txt,True,False,True
CMC_20210210_356_PrisonConditons_Infection.txt,True,False,True
CMC_20210210_357_FULL.txt,True,False,True
CMC_20210210_357_Infection.txt,True,False,True
CMC_20210210_358_FULL_Stress.txt,False,False,False
CMC_20210210_358_Prison_Conditions.txt,False,False,False
CMC_20210210_359_FULL.txt,True,False,True
CMC_20210210_359_PrisonConditions.txt,True,False,True
CMC_20210210_359_PrisonConditionsFeature.txt,True,False,True
CMC_20210210_359_StressInfection.txt,True,False,True
CMC_20210211_446_Family_Stress.txt,False,False,False
CMC_20210211_446_FULL.txt,False,False,False
CMC_20210211_446_PrisonConditions_Stress_Infection.txt,False,False,False
CMC_20210211_447_FULL_Family_Infection.txt,False,False,False
CMC_20210211_532_FULL_PrisonCoditions_Infection.txt,True,False,True
CMC_20210212_0551_FULL.txt,False,False,False
CMC_20210212_0551_Infection.txt,False,False,False
CMC_20210212_0551_PrisonConditions.txt,False,False,False
CMC_20210212_07_21_Family.txt,False,False,False
CMC_20210212_07_21_Full.txt,False,False,False
CMC_20210212_07_21_PrisonConditions3.txt,True,False,True
CMC_20210212_07_21_PrisonConditions4.txt,False,False,False
CMC_20210212_07_21_Stress1_PrisonConditions1.txt,False,False,False
CMC_20210212_07_21_Stress2_PrisonConditions_2.txt,False,False,False
CMC_20210212_438_Full_InfectionPrisonConditionsStress.txt,False,False,False
CMC_20210212_439_FULL.txt,True,False,True
CMC_20210212_439_Infection_Stress.txt,True,False,True
CMC_20210212_439_PrisonConditions_Stress.txt,True,False,True
CMC_20210216_425_FULL_Stress.txt,False,False,False
CMC_20210216_426_FULL_Infection_PrisonConditions.txt,False,False,False
CMC_20210217_401_FULL_FamilyInfectionStress.txt,False,False,False
CMC_20210219_413_FULL.txt,True,False,True
CMC_20210219_413_Infection_PrisonConditions.txt,True,False,True
CMC_20210219_413_Stress.txt,True,False,True
CMC_20210221_488_FULL_Family_Infection_PrisonConditions.txt,False,False,False
CMC_20210222_454_FULL_Infection.txt,False,False,False
CMC_20210222_490_Full.txt,True,False,True
CMC_20210222_490_Infection.txt,True,False,True
CMC_20210222_490_StressAndFamily.txt,False,False,False
CMC_20210223_499_FULL.txt,False,False,False
CMC_20210223_499_InfectionStress.txt,True,False,True
CMC_20210224_465_FULL.txt,False,False,False
CMC_20210224_465_PrisonconditionsInfection.txt,True,False,True
CMC_20210224_465_PrisonconditionsStressProgram.txt,False,False,False
CMC_20210225_472_FULL_Programs_Stress.txt,False,False,False
CMC_20210225_473_Family_Infection.txt,False,False,False
CMC_20210225_473_FULL.txt,False,False,False
CMC_20210302_524_FULL.txt,True,False,True
CMC_20210302_524_PrisonConditions_Family_Stress.txt,True,False,True
CMC_20210302_524_PrisonConditions_Stress_Programs.txt,True,False,True
CMC_20210305_532_Infection_Family_Programs_PrisonConditions.txt,True,False,True
CMC_20210308_656_FULL_InfectionPrisonConditions.txt,True,False,True
CMC_20210316_550_FULL.txt,False,False,False
CMC_20210316_550_PrisonConditions_Family_Stress.txt,True,False,True
CMC_20210322_626_FULL.txt,False,False,False
CMC_20210322_626_InfectionStress.txt,False,False,False
CMC_20210412_955_FULL.txt,False,True,True
CMC_20210412_956_FULL_Infection.txt,False,False,False
CMC_20210415_944_FULL_PrisonConditionsStressFamily.txt,False,False,False
CMC_20210420_711_FULL_Infection_PrisonConditions.txt,True,False,True
Coalinga_20210915_27568_FULL_Family.txt,False,False,False
Coalinga_20220126_48362_Family_PrisonConditions.txt,False,False,False
Coalinga_20220126_48362_FULL.txt,True,False,True
Coalinga_20220126_48362_Infection_PrisonConditions.txt,False,False,False
Colusa_Main_20220223_92810_FULL.txt,False,False,False
Colusa_Main_20220223_92810_PrisonConditions2_Infection2.txt,False,False,False
Colusa_Main_20220223_92810_PrisonConditions_Infection.txt,False,False,False
Colusa_Main_20220228_64095_Family2_Stress.txt,False,False,False
Colusa_Main_20220228_64095_Family_Infection.txt,False,False,False
Colusa_Main_20220228_64095_FULL.txt,False,False,False
Colusa_Main_20220228_64095_Infection2.txt,False,False,False
Colusa_Main_20220228_64095_Stress2.txt,False,False,False
Colusa_Main_20220228_64095_Stress3.txt,False,False,False
Colusa_Main_20220301_17487_Family_Infection2_PrisoncConditions2.txt,False,False,False
Colusa_Main_20220301_17487_FULL.txt,False,False,False
Colusa_Main_20220301_17487_Infection_PrisonConditions.txt,False,False,False
Colusa_Main_20220301_17703_FULL.txt,False,False,False
Colusa_Main_20220301_17703_Infection2_PrisonConditions2.txt,False,False,False
Colusa_Main_20220301_17703_PrisonConditions1_Infection1.txt,True,False,True
Colusa_Main_20220301_17703_PrisonConditions3.txt,True,False,True
Colusa_Main_20220301_85514_FULL_PrisonConditions.txt,False,False,False
ContraCosta_Martinez_20220222_31412_Family_Stress_Programs.txt,False,False,False
ContraCosta_Martinez_20220222_31412_FULL.txt,False,False,False
ContraCosta_Martinez_20220222_31412_PrisonConditions_Infection.txt,False,False,False
ContraCosta_Martinez_20220222_31412_Stress.txt,False,False,False
Corcoran_20201103_07_39_Family.txt,False,False,False
Corcoran_20201103_07_39_FULL.txt,False,False,False
Corcoran_20201103_07_39_Infection.txt,False,False,False
Corcoran_20201103_07_39_PrisonConditions.txt,False,False,False
Corcoran_20201103_07_39_Stress.txt,False,False,False
Corcoran_20201224_213_Family.txt,True,False,True
Corcoran_20201224_213_FULL.txt,False,False,False
Corcoran_20201224_213_Stress1.txt,True,False,True
Corcoran_20201230_162_Full_Program_Family.txt,False,False,False
Corcoran_20210105_07_43_Family.txt,False,False,False
Corcoran_20210105_07_43_full.txt,False,False,False
Corcoran_20210105_07_43_infection.txt,False,False,False
Corcoran_20210105_07_43_PrisonConditions.txt,True,False,True
Corcoran_20210105_07_43_PrisonConditions2.txt,False,False,False
Corcoran_20210105_07_43_PrisonConditions3.txt,False,True,True
Corcoran_20210105_07_43_Programs.txt,False,False,False
Corcoran_20210421_637_FULL_Infection_Family_Programs.txt,False,False,False
Corcoran_20210428_320_FamilyInfectionPrisonConditions1.txt,True,False,True
Corcoran_20210428_320_FamilyInfectionPrisonConditions2.txt,True,False,True
Corcoran_20210428_320_FULL.txt,False,False,False
Corcoran_20210428_320_StressInfectionPrisonConditions3.txt,False,False,False
Corcoran_20210518_6_21_FamilyStress.txt,True,False,True
Corcoran_20210518_6_21_FULL.txt,False,False,False
Corcoran_20210518_6_21_PrisonConditionsInfection.txt,False,False,False
Corcoran_20210519_1835_FULL.txt,False,True,True
Corcoran_20210519_1835_Infection.txt,False,True,True
Corcoran_20210824_21225_FULL.txt,False,False,False
Corcoran_20210824_21225_Infection_Family_Featured.txt,True,False,True
Corcoran_20210824_21225_PrisonConditions_Featured.txt,False,False,False
Corcoran_20211209_83877_Family.txt,False,False,False
Corcoran_20211209_83877_FULL.txt,False,False,False
Corcoran_20211209_83877_Infection.txt,False,False,False
Corcoran_20211209_83877_PrisonConditions1.txt,False,False,False
Corcoran_20211209_83877_PrisonConditions2.txt,False,False,False
Corcoran_20211209_83877_PrisonConditions3_Infection2_Family2.txt,False,False,False
CSATF_20201123_66_FULL.txt,True,False,True
CSATF_20201214_141_FULL.txt,False,True,True
CSATF_20201214_141_PrisonConditions.txt,False,False,False
CSATF_20201214_141_Stress.txt,False,False,False
CSATF_20201216_256_FULL.txt,True,False,True
CSATF_20201216_256_Infection_Family_Stress.txt,False,False,False
CSATF_20201216_256_Infection_PrisonConditions.txt,True,False,True
CSATF_20201231_167_FULL.txt,True,False,True
CSATF_20210105_243_Full_Infection_PrisonConditions.txt,False,False,False
CSATF_20210106_250_FULL.txt,True,False,True
CSATF_20210106_250_PrisonConditions.txt,True,False,True
CSATF_20210106_250_Stress.txt,False,False,False
CSATF_20210106_251_FULL_PrisonConditions_Infection.txt,False,False,False
CSATF_20210107_228_Full_Infection.txt,True,False,True
CSATF_20210107_229_Full_Infection_Family_PrisonConditions.txt,True,False,True
CSATF_20210107_230_FULL.txt,False,False,False
CSATF_20210107_231_FULL.txt,False,False,False
CSATF_20210107_231_Prisonconditions.txt,False,False,False
CSATF_20210107_232_FULL.txt,False,False,False
CSATF_20210107_232_PrisonconditionsStressFamily.txt,True,False,True
CSATF_20210108_235_FamilyPrograms.txt,False,False,False
CSATF_20210108_235_FULL.txt,False,False,False
CSATF_20210108_236_Full.txt,False,True,True
CSATF_20210108_236_Stress_Family.txt,True,False,True
CSATF_20210108_239_Full.txt,True,False,True
CSATF_20210108_239_PrisonConditons.txt,True,False,True
CSATF_20210108_239_Stress.txt,True,False,True
CSATF_20210108_240_Full.txt,False,False,False
CSATF_20210108_240_Prisonconditions_stress.txt,False,False,False
CSATF_20210108_242_Full_Programs.txt,True,False,True
CSATF_20210111_258_FULL.txt,True,False,True
CSATF_20210111_258_Infection.txt,True,False,True
CSATF_20210111_259_Full_Infection_PrisonConditions.txt,False,False,False
CSATF_20210111_261_FULL_Stress_Programs.txt,False,False,False
CSATF_20210111_279_FULL.txt,False,False,False
CSATF_20210111_279_Infection_Family.txt,True,False,True
CSATF_20210111_279_PrisonConditions_and_Stress.txt,True,False,True
CSATF_20210111_281_FULL_PrisonConditions_Infection.txt,True,False,True
CSATF_20210111_283_FULL_PrisonConditions_Stress.txt,True,False,True
CSATF_20210112_278_FULL_Stress.txt,False,False,False
CSATF_20210113_227_FULL.txt,False,False,False
CSATF_20210113_227_PrisonConditions.txt,True,False,True
CSATF_20210114_265_Family.txt,True,False,True
CSATF_20210114_265_FULL.docx,False,False,False
CSATF_20210114_265_FULL.txt,False,False,False
CSATF_20210114_265_PrisonConditions_Infection.txt,True,False,True
CSATF_20210114_265_Stress_PrisonConditions.txt,True,False,True
CSATF_20210114_284_FULL_Family_PrisonConditions.txt,False,False,False
CSATF_20210119_320_FULL.txt,True,False,True
CSATF_20210119_320_PrisonConditionsInfection.txt,True,False,True
CSATF_20210121_260_FULL_Stress_Infection.txt,False,False,False
CSATF_20210122_328_Full.txt,False,True,True
CSATF_20210122_328_Stress.txt,False,True,True
CSATF_20210128_310_full.txt,True,False,True
CSATF_20210128_310_Infection.txt,True,False,True
CSATF_20210128_310_Programs1.txt,False,False,False
CSATF_20210128_310_Programs2.txt,True,False,True
CSATF_20210128_310_Stress.txt,False,False,False
CSATF_20210129_299_FULL.txt,False,False,False
CSATF_20210129_299_Infection.txt,True,False,True
CSATF_20210129_299_PrisonConditionsInfectionPrograms.txt,False,False,False
CSATF_20210201_372_FULL.txt,True,False,True
CSATF_20210209_625_Family-1.txt,True,False,True
CSATF_20210209_625_FULL-1.txt,False,False,False
CSATF_20210209_625_PrisonConditions-1.txt,False,False,False
CSATF_20210209_625_Programs-1.txt,False,True,True
CSATF_20210217_408_FULL.txt,False,False,False
CSATF_20210217_408_Infection_Stress2.txt,False,False,False
CSATF_20210217_408_Programs.txt,False,False,False
CSATF_20210217_408_Stress_Prison Conditions.txt,False,False,False
CSATF_20210324_639_Full.docx,False,True,True
CSATF_20210324_639_Full_Stress.txt,False,True,True
CSATF_20210401_606_Full.docx,False,False,False
CSATF_20210401_606_Full_PrisonConditions.txt,False,False,False
CSATF_20210408_977_FULL_PrisonConditionsInfection.txt,True,False,True
CSTAF_20210201_327_FULL.txt,True,False,True
CSTAF_20210201_327_PrisonConditions1_Programs1.txt,True,False,True
CSTAF_20210201_327_PrisonConditions2_Stress1_Infections.txt,True,False,True
CSTAF_20210201_327_Stress2.txt,True,False,True
CSTAF_20210201_327_Stress3.txt,False,True,True
CSTAF_20210201_372_PrisonConditions1_Programs1.txt,True,False,True
CSTAF_20210201_372_PrisonConditions2_Stress1_Infections.txt,True,False,True
CSTAF_20210201_372_Stress2.txt,True,False,True
CSTAF_20210201_372_Stress3.txt,False,True,True
Delano_20210216_428_Family_Stress.txt,False,False,False
Delano_20210216_428_FULL.txt,False,False,False
Delano_20210216_428_Infection.txt,True,False,True
Delano_20210216_428_Infections2.txt,False,False,False
Delano_20210216_428_Prison_Conditions.txt,True,False,True
Delano_20210216_432_FULL.txt,False,False,False
Delano_20210216_432_Infection_PrisonConditions.txt,True,False,True
Delano_20210216_432_Stress_Family.txt,True,False,True
Delano_20210217_400_Full_PrisonConditions.txt,False,False,False
Delano_20210217_409_FULL_Infection.txt,False,False,False
Delano_20210222_493_FamilyInfection.txt,False,False,False
Delano_20210222_493_FULL.txt,False,False,False
Delano_20210222_7_28_Family_Stress.txt,True,False,True
Delano_20210222_7_28_FULL.txt,True,False,True
Delano_20210222_7_28_Infection.txt,True,False,True
Delano_20210222_7_28_PrisonConditions.txt,True,False,True
Delano_20210223_498_PrisonConditionsInfection.txt,False,False,False
Delano_20210224_475_FULL.txt,True,False,True
Delano_20210301_517_Family_Infection_PrisonConditions.txt,True,False,True
Delano_20210301_517_FULL.txt,True,False,True
Delano_20210301_518_FULL.txt,False,False,False
Delano_20210301_518_PrisonConditions_Stress.txt,False,False,False
Delano_20210420_725_FULL_Family_PrisonConditions.txt,False,False,False
Delano_20210420_726_FULL.txt,False,False,False
Delano_20210420_726_Infection_Stress.txt,False,False,False
Donavan_20210517_1291_FULL.txt,True,False,True
Donovan_20201004_05_00_Family.txt,False,False,False
Donovan_20201004_05_00_FULL.txt,False,False,False
Donovan_20201004_05_00_PrisonConditions.txt,False,False,False
Donovan_20201130_0649_Full.txt,False,False,False
Donovan_20201130_06_49_Family.txt,False,False,False
Donovan_20201130_06_49_FULL.txt,False,False,False
Donovan_20201130_06_49_PrisonConditions1.txt,True,False,True
Donovan_20201130_06_49_PrisonConditions2.txt,False,False,False
Donovan_20201130_06_49_Stress.txt,False,False,False
Donovan_20201201_05_00_Family.txt,False,False,False
Donovan_20201201_05_00_FULL.txt,False,False,False
Donovan_20201201_05_00_Infection.txt,False,False,False
Donovan_20201201_05_00_PrisonConditions.txt,False,False,False
Donovan_20201201_05_00_PrisonConditions2.txt,False,False,False
Donovan_20201201_05_00_Programs.txt,True,False,True
Donovan_20201201_05_00_Programs2.txt,False,False,False
Donovan_20201201_05_00_Stress.txt,False,False,False
Donovan_20201201_2_36_Full.txt,True,False,True
Donovan_20201202_05_31_FULL.txt,True,False,True
Donovan_20201202_05_31_Programs1.txt,True,False,True
Donovan_20201202_05_31_Programs2.txt,False,False,False
Donovan_20201202_05_31_Stress.txt,True,False,True
Donovan_20201202_2_59_FULL.txt,False,False,False
Donovan_20201203_05_36_FULL.txt,False,False,False
Donovan_20201203_05_36_Infection.txt,False,False,False
Donovan_20201203_05_36_PrisonConditions.txt,False,False,False
Donovan_20201203_05_36_Program.txt,False,False,False
Donovan_20201203_05_36_Stress.txt,True,False,True
Donovan_20201209_07_40_Family.txt,True,False,True
Donovan_20201209_07_40_Full.txt,True,False,True
Donovan_20201209_07_40_Infection.txt,True,False,True
Donovan_20201209_07_40_Programs_Stress.txt,True,False,True
Donovan_20201209_8_39_Full.txt,False,False,False
Donovan_20210104_603_PrisonConditions.txt,True,False,True
Donovan_20210107_01_16_DreadfulEnvironment.txt,True,False,True
Donovan_20210107_01_16_FULL.txt,True,False,True
Donovan_20210107_01_16_Infection.txt,True,False,True
Donovan_20210107_01_16_PrisonConditions2.txt,True,False,True
Donovan_20210107_01_16_PrisonConditionsDecemeber2020.txt,False,False,False
Donovan_20210107_227_Full.txt,True,False,True
Donovan_20210107_227_Infection.txt,True,False,True
Donovan_20210107_227_Stress.txt,True,False,True
Donovan_20210111_01_05_Infection.txt,True,False,True
Donovan_20210115_245_FULL.txt,False,False,False
Donovan_20210115_245_PrisonConditions.txt,False,False,False
Donovan_20210115_245_PrisonConditions2.txt,True,False,True
Donovan_20210119_319_full_Infection_PrisonConditions.txt,True,False,True
Donovan_20210319_645_FULL.txt,False,False,False
Donovan_20210319_645_Infection_Family.txt,True,False,True
Donovan_20210330_591_FULL_Stress.txt,False,False,False
Donovan_20210401_608_FULL.txt,False,True,True
Donovan_20210401_608_PrisonConditionsInfection.txt,True,False,True
Donovan_20210419_682_FULL_Family_Infection_Stress.txt,False,True,True
Donovan_20210419_699_FULL_PrisonConditionsFamilyStress.txt,False,False,False
Donovan_20210419_824_FULL.txt,False,False,False
Donovan_20210419_824_Infection.txt,False,False,False
Donovan_20210419_824_Programs.txt,False,False,False
Donovan_20210421_907_FULL_Family_PrisonConditions.txt,False,False,False
Donovan_20210422_1032_Full.txt,False,False,False
Donovan_20210422_1032_PrisonConditions.txt,False,False,False
Donovan_20210422_1032_StressCoping.txt,False,True,True
Donovan_20210422_1032_StressMentalHealth.txt,False,False,False
Donovan_20210422_772_FULL_Infection_PrisonConditions.txt,False,False,False
Donovan_20210422_802_Full_InfectionPrisonConditions.txt,True,False,True
Donovan_20210422_803_FULL.txt,False,True,True
Donovan_20210422_803_PrisonConditions_Stress.txt,False,False,False
Donovan_20210422_804_FULL.txt,False,False,False
Donovan_20210422_804_PrisonConditions_Infection.txt,False,False,False
Donovan_20210422_910_FULL_PrisonConditionsInfection.txt,True,False,True
Donovan_20210426_729_FamilyPrisonConditionsStress.txt,False,False,False
Donovan_20210426_729_FULL.txt,False,False,False
Donovan_20210426_729_PrisonConditionsInfectionPrograms.txt,False,False,False
Donovan_20210426_817_FULL_PrisonConditions_Infection_Stress.txt,False,False,False
Donovan_20210426_818_Family.txt,True,False,True
Donovan_20210426_818_FULL.txt,False,True,True
Donovan_20210427_765_FULL.txt,True,False,True
Donovan_20210427_765_PrisonConditions.txt,True,False,True
Donovan_20210427_767_FULL_Family_Infection_PrisonConditions.txt,False,False,False
Donovan_20210427_785_FULL_Family_Infection.txt,False,False,False
Donovan_20210427_826_FamilyInfection.txt,False,False,False
Donovan_20210427_826_FULL.txt,False,False,False
Donovan_20210427_826_PrisonConditions.txt,True,False,True
Donovan_20210427_826_Stress.txt,False,True,True
Donovan_20210427_897_FULL_PrisonConditionsInfection.txt,False,False,False
Donovan_20210427_898_Full.txt,True,False,True
Donovan_20210427_898_PrisonCondition1.txt,True,False,True
Donovan_20210427_898_PrisonCondition2.txt,False,True,True
Donovan_20210427_899_FULL_Infection.txt,False,False,False
Donovan_20210428_760_FULL_Stress_PrisonConditions.txt,False,False,False
Donovan_20210428_761_Family_PrisonConditions_Infection.txt,True,False,True
Donovan_20210428_761_FULL.txt,False,False,False
Donovan_20210428_761_Stress.txt,False,False,False
Donovan_20210428_762_FULL_PrisonConditionsStress.txt,False,False,False
Donovan_20210428_763_FULL_Infection_PrisonConditions.txt,False,True,True
Donovan_20210428_764_FULL.txt,True,False,True
Donovan_20210428_764_Infection.txt,True,False,True
Donovan_20210428_764_Infection_PrisonConditions.txt,True,False,True
Donovan_20210428_853_FULL_FamilyInfection.txt,False,True,True
Donovan_20210430_1011_FamilyStress.txt,False,False,False
Donovan_20210430_1011_FULL.txt,True,False,True
Donovan_20210430_1011_Stress_Programs.txt,True,False,True
Donovan_20210503_1101_FULL.txt,False,False,False
Donovan_20210503_1101_Stress_Family.txt,False,False,False
Donovan_20210503_1173_Family_Infection_PrisonConditions.txt,False,False,False
Donovan_20210503_1173_FULL.txt,False,False,False
Donovan_20210503_6_27_FULL_Infection_PrisonConditions.txt,False,True,True
Donovan_20210505_1120_FULL_PrisonConditions_Stress_Programs.txt,False,False,False
Donovan_20210505_1140_FULL.txt,False,False,False
Donovan_20210505_1140_Infection_Featured.txt,True,False,True
Donovan_20210507_5_59_P1_FULL.txt,True,False,True
Donovan_20210507_5_59_P1_Infection_Family_Programs.txt,True,False,True
Donovan_20210507_5_59_P1_PrisonConditions_Infection.txt,True,False,True
Donovan_20210507_5_59_P1_Stress_Programs.txt,False,False,False
Donovan_20210507_5_59_P2_FULL.txt,False,False,False
Donovan_20210507_5_59_P2_Infection_PrisonConditions_Stress.txt,True,False,True
Donovan_20210507_5_59_P2_PrisonConditions2_Stress2_Featured.txt,True,False,True
Donovan_20210514_6_29_FULL.txt,False,False,False
Donovan_20210514_6_29_Infection.txt,False,False,False
Donovan_20210514_6_29_PrisonConditions.txt,True,False,True
Donovan_20210514_6_29_PrisonConditions_Infection.txt,False,False,False
Donovan_20210514_6_29_Stress_Infection_Family.txt,False,False,False
Donovan_20210515_1289_FULL.txt,False,False,False
Donovan_20210516_1285_Family.txt,True,False,True
Donovan_20210516_1285_FULL.txt,True,False,True
Donovan_20210516_1285_Infection.txt,True,False,True
Donovan_20210516_1285_PrisonConditions.txt,True,False,True
Donovan_20210516_1285_PrisonConditions2.txt,False,False,False
Donovan_20210516_1285_Stress2.txt,False,True,True
Donovan_20210516_1285_Stress_Programs.txt,False,False,False
Donovan_20210517_1284_FULL.txt,True,False,True
Donovan_20210517_1287_FULL.txt,False,False,False
Donovan_20210517_1287_PrisonConditions.txt,True,False,True
Donovan_20210517_1290_FULL.txt,False,False,False
Donovan_20210520_1839_FULL.txt,True,False,True
Donovan_20210520_1839_Infection.txt,True,False,True
Donovan_20210521_515_FULL.txt,False,False,False
Donovan_20210521_515_Infection_Family.txt,False,False,False
Donovan_20210521_515_PrisonConditions_Family.txt,False,False,False
